"","Overall"
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae|g__Breznakibacter`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__Desulfogranum`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Pseudohoeflea`",0
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Marinococcaceae|g__Marinococcus`",0.00168667820512821
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Saccharospirillaceae|g__Oleibacter`",0
"`k__Bacteria|p__Bdellovibrionota|c__Bacteriovoracia|o__Bacteriovoracales|f__Bacteriovoracaceae|g__Halobacteriovorax`",1.66666666666665e-06
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Thalassobaculales|f__Nisaeaceae|g__Nisaea`",0
"`k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Thiospirochaeta`",0.000122292380952381
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Maridesulfovibrio`",0.0001323
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Mangrovicella`",0.000292544444444445
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Priestia`",0
"`k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7a`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Parvularculaceae|g__Aquisalinus`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Arenicellales|f__Arenicellaceae|g__HTCC5015`",0
"`k__Bacteria|p__Bacillota|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__NK4A214_group`",0
"`k__Bacteria|p__Fibrobacterota|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter`",0
"`k__Bacteria|p__Chlamydiota|c__Chlamydiia|o__Chlamydiales|f__Waddliaceae|g__Waddlia`",0
"`k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__Z195MB87`",2.01666666666667e-06
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Francisellales|f__Francisellaceae|g__Francisella`",0
"`k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanothrix`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Kriegella`",0
"`k__Bacteria|p__Chlamydiota|c__Chlamydiia|o__Chlamydiales|f__Parachlamydiaceae|g__Neochlamydia`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__|g__Dichotomicrobium`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Paramesonia`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__Roseimarinus`",0
"`k__Bacteria|p__Spirochaetota|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Alkalispirochaeta`",3.20190476190479e-05
"`k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae|g__HK-RBC54`",1.67999999999997e-05
"`k__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__MAT-CR-H6-H10`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Emcibacterales|f__Emcibacteraceae|g__Emcibacter`",4.93066666666666e-05
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae|g__NS10_marine_group`",0
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Lysinibacillus`",0.000125999999999999
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfuromonadia|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Trichloromonas`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Ulvibacter`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__Marinagarivorans`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae|g__MND1`",0
"`k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanococcoides`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__|f__|g__Pseudanabaena_NgrPSln22`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Parerythrobacter`",0
"`k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__UTCFX1`",2.01666666666667e-06
"`k__Bacteria|p__Thermotogota|c__Thermotogae|o__Petrotogales|f__Petrotogaceae|g__SC103`",0
"`k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Pedosphaerales|f__Pedosphaeraceae|g__ADurb.Bin063-1`",0.00593872698412699
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Hyphobacterium`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Algibacter`",0.00022472
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae|g__Luminiphilus`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfurivibrionaceae|g__Desulfurivibrio`",0.010548382486631
"`k__Bacteria|p__Calditrichota|c__Calditrichia|o__Calditrichales|f__Calditrichaceae|g__SM23-31`",1.20333333333331e-05
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Rubidibacteraceae|g__Dactylococcopsis_PCC-8305`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Nitrincolaceae|g__Neptuniibacter`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Paraspirulinaceae|g__Spirulina_P7`",6.6011428571428e-05
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Tistrellales|f__Geminicoccaceae|g__Arboricoccus`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Planctobacterium`",0
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae|g__Candidatus_Hepatoplasma`",0
"`k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae|g__Solirubrobacter`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Pseudozobellia`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae|g__Mangroviflexus`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfarculia|o__Desulfarculales|f__Desulfarculaceae|g__Dethiosulfatarculus`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium`",0
"`k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Hypnocyclicus`",0
"`k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__CL500-3`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__Sunxiuqinia`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Azospirillales|f__Azospirillaceae|g__Azospirillum`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Nitrosococcales|f__Nitrosococcaceae|g__Cm1-21`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Aestuariivita`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfomonilia|o__Desulfomonilales|f__Desulfomonilaceae|g__Desulfomonile`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus_Amoebophilus`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Pustulibacterium`",0.00393932333333334
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Celerinatantimonadaceae|g__Celerinatantimonas`",0.0156239238063407
"`k__Bacteria|p__Bacillota|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Negativibacillus`",0.0003888
"`k__Bacteria|p__Bacillota|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__|g__JTB215`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes`",0.000135000000000001
"`k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Isosphaerales|f__Isosphaeraceae|g__Tautonia`",0.00123472527472527
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Azospirillales|f__Azospirillaceae|g__Rhodocista`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Tistrellales|f__Geminicoccaceae|g__Candidatus_Alysiosphaera`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halomonadaceae|g__Terasakiispira`",0
"`k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Chthoniobacterales|f__Xiphinematobacteraceae|g__Candidatus_Xiphinematobacter`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Sinirhodobacter`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Saccharospirillaceae|g__Bacterioplanes`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aurantiacicella`",0.000369609523809523
"`k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Lentisphaerales|f__Lentisphaeraceae|g__Lentisphaera`",1.2342857142857e-05
"`k__Archaea|p__Halobacteriota|c__Halobacteria|o__Halobacterales|f__Haloferacaceae|g__Halogranum`",5.28066666666669e-05
"`k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GW2011|g__AR15`",0
"`k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella`",0
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Aliicoccus`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Fretibacter`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__Tangfeifania`",0
"`k__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinivibrionaceae|g__possible_genus_03`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Nostocaceae|g__Cylindrospermopsis_CRJ1`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Oscillatoriaceae|g__Oscillatoria_PCC-6304`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae|g__Chromatocurvus`",0.000326666666666667
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Saccharospirillaceae|g__Spongiispira`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodobiaceae|g__Tepidamorphus`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__NS5_marine_group`",2.81666666666665e-05
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae|g__Kiloniella`",7.14149999999998e-05
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kordiimonadales|f__Kordiimonadaceae|g__Kordiimonas`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Limnobacter`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Microscillaceae|g__Microscilla`",0
"`k__Bacteria|p__Hydrogenedentes|c__Hydrogenedentia|o__Hydrogenedentiales|f__Hydrogenedensaceae|g__YC-ZSS-LKJ63`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides`",0
"`k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfocella`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae|g__Algivirga`",0
"`k__Bacteria|p__Chlamydiota|c__Chlamydiia|o__Chlamydiales|f__Simkaniaceae|g__Ga0074140`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Saccharospirillaceae|g__Litoribrevibacter`",0
"`k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__Odinarchaeales|f__|g__LCB-4`",0
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus`",0
"`k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Cellulosilyticum`",0
"`k__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__SBYC`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae|g__Anaerophaga`",0
"`k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Gandjariella`",0.000619897797202799
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Bernardetiaceae|g__Hugenholtzia`",0.000280116666666667
"`k__Bacteria|p__Dependentiae|c__Babeliae|o__Babeliales|f__|g__UBA12411`",0.00121348860445111
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Beggiatoaceae|g__Candidatus_Maribeggiatoa`",0.000220925714285714
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Roseibacula`",0.000155261538461539
"`k__Bacteria|p__Spirochaetota|c__Leptospirae|o__Leptospirales|f__Leptospiraceae|g__Leptonema`",0
"`k__Bacteria|p__Acidobacteriota|c__Blastocatellia|o__Blastocatellales|f__Blastocatellaceae|g__Tellurimicrobium`",0
"`k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia`",0
"`k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium`",0
"`k__Bacteria|p__Planctomycetota|c__Brocadiae|o__Brocadiales|f__Brocadiaceae|g__Candidatus_Kuenenia`",0.00103407619047619
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Beijerinckiaceae|g__Neo-b11`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Mongoliibacter`",0
"`k__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__TG3`",0.0016776746031746
"`k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Pedosphaerales|f__Pedosphaeraceae|g__Oikopleura`",0.000415631868131868
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Beggiatoales|f__Beggiatoaceae|g__Candidatus_Marithioploca`",0
"`k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Paraphaeobacter`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Nitrococcales|f__|g__Natronocella`",0
"`k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Natronotalea`",0
"`k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Chthoniobacterales|f__Chthoniobacteraceae|g__LD29`",0.00926060416666667
"`k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Desertibacillus`",5.99999999999934e-07
"`k__Bacteria|p__Bacillota|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-012`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Oscillatoriaceae|g__Planktothricoides_SR001`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__Pseudobowmanella`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Snuella`",0
"`k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Cyanobacteriales|f__Microcystaceae|g__Cyanothece`",0
"`k__Bacteria|p__Fibrobacterota|c__Chitinivibrionia|o__Chitinivibrionales|f__Chitinispirillaceae|g__B122`",0
"`k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae|g__B2706-C7`",0
"`k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Flammeovirgaceae|g__Flammeovirga`",0
"`k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Francisellales|f__Francisellaceae|g__Facilibium`",0
