Feature ID	Taxon
ASV_14569	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__;g__;s__
ASV_14570	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14571	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Flammeovirgaceae;g__;s__
ASV_14572	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__
ASV_14573	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14574	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__;s__
ASV_14575	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14576	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Parahaliea;s__
ASV_14577	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__;s__
ASV_14578	k__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__Sandaracinaceae;g__;s__
ASV_14579	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__
ASV_14580	k__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7;s__
ASV_14581	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__;s__
ASV_14582	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__
ASV_14583	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14584	k__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__;s__
ASV_14585	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__;g__;s__
ASV_14586	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV_14587	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__;s__
ASV_14588	k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__
ASV_14589	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__
ASV_14590	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__;s__
ASV_14591	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14592	k__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__;f__;g__;s__
ASV_14593	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14594	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202_clade;f__;g__;s__
ASV_14595	k__Bacteria;p__Patescibacteria;c__WWE3;o__;f__;g__;s__
ASV_14596	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__;g__;s__
ASV_14597	k__Bacteria;p__Planctomycetota;c__OM190;o__;f__;g__;s__
ASV_14598	k__Bacteria;p__Latescibacterota;c__;o__;f__;g__;s__
ASV_14599	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Stappiaceae;g__Roseibium;s__
ASV_14600	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__
ASV_14601	k__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Myxosarcina_GI1;s__
ASV_14602	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__
ASV_14603	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__
ASV_14604	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__
ASV_14605	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Sva0081_sediment_group;s__
ASV_14606	k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__;s__
ASV_14607	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__
ASV_14608	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Marivibrio;s__
ASV_14609	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA10353_marine_group;f__;g__;s__
ASV_14610	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BD7-8;f__;g__;s__
ASV_14611	k__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__;g__;s__
ASV_14612	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__;s__
ASV_14613	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__
ASV_14614	k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;s__
ASV_14615	k__Bacteria;p__Myxococcota;c__bacteriap25;o__;f__;g__;s__
ASV_14616	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV_14617	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14618	k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__
ASV_14619	k__Bacteria;p__Elusimicrobiota;c__Lineage_IIb;o__;f__;g__;s__
ASV_14620	k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cellulosilyticum;s__
ASV_14621	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14622	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__;g__;s__
ASV_14623	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__;s__
ASV_14624	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__;s__
ASV_14625	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia;s__
ASV_14626	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__
ASV_14627	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__;s__
ASV_14628	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14629	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14630	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__
ASV_14631	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14632	k__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__;f__;g__;s__
ASV_14633	k__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__;f__;g__;s__
ASV_14634	k__Bacteria;p__Chloroflexota;c__Gitt-GS-136;o__;f__;g__;s__
ASV_14635	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__FS117-23B-02;f__;g__;s__
ASV_14636	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14637	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Rickettsiellales;f__Rickettsiellaceae;g__;s__
ASV_14638	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14639	k__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__Sandaracinaceae;g__;s__
ASV_14640	k__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__Balneola;s__
ASV_14641	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14642	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__
ASV_14643	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Gimesiaceae;g__;s__
ASV_14644	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__
ASV_14645	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__
ASV_14646	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__;g__;s__
ASV_14647	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14648	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__;s__
ASV_14649	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
ASV_14650	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14651	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__EPR3968-O8a-Bc78;f__;g__;s__
ASV_14652	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Actibacterium;s__
ASV_14653	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14654	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__211ds20;g__;s__
ASV_14655	k__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7;s__
ASV_14656	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rubrivirga;s__
ASV_14657	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga;s__
ASV_14658	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__
ASV_14659	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14660	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__
ASV_14661	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__
ASV_14662	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Ekhidna;s__
ASV_14663	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__
ASV_14664	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__
ASV_14665	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
ASV_14666	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__
ASV_14667	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14668	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__;s__
ASV_14669	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14670	k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__
ASV_14671	k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__;f__;g__;s__
ASV_14672	k__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__
ASV_14673	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__
ASV_14674	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__
ASV_14675	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14676	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__;g__;s__
ASV_14677	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14678	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Pikeienuella;s__
ASV_14679	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__DEV007;g__;s__
ASV_14680	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14681	k__Bacteria;p__Planctomycetota;c__OM190;o__;f__;g__;s__
ASV_14682	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__;s__
ASV_14683	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__
ASV_14684	k__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__;s__
ASV_14685	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14686	k__Bacteria;p__Planctomycetota;c__OM190;o__;f__;g__;s__
ASV_14687	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__
ASV_14688	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__
ASV_14689	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_10;s__
ASV_14690	k__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__SC103;s__
ASV_14691	k__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria;f__;g__;s__
ASV_14692	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14693	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;s__
ASV_14694	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__;s__
ASV_14695	k__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Uhrbacteria;f__;g__;s__
ASV_14696	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__;s__
ASV_14697	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14698	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14699	k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__
ASV_14700	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Bradymonadales;f__;g__SKP-2;s__
ASV_14701	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__
ASV_14702	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera;s__
ASV_14703	k__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales;f__Entotheonellaceae;g__Candidatus_Entotheonella;s__
ASV_14704	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__
ASV_14705	k__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa_PCC-7319;s__
ASV_14706	k__Bacteria;p__WS2;c__;o__;f__;g__;s__
ASV_14707	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Defluviicoccales;f__;g__;s__
ASV_14708	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14709	k__Bacteria;p__Margulisbacteria;c__;o__;f__;g__;s__
ASV_14710	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Desulfuromonadales;f__Sva1033;g__;s__
ASV_14711	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Kangiellaceae;g__Pleionea;s__
ASV_14712	k__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__BIrii41;g__;s__
ASV_14713	k__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Sva0081_sediment_group;s__
ASV_14714	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14715	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14716	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14717	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__;s__
ASV_14718	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Actibacterium;s__
ASV_14719	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14720	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Allosediminivita;s__
ASV_14721	k__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae;g__Simkania;s__
ASV_14722	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;s__
ASV_14723	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__
ASV_14724	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Tagaea;s__
ASV_14725	k__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__;g__;s__
ASV_14726	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__;s__
ASV_14727	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14728	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__
ASV_14729	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Tunicatimonas;s__
ASV_14730	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__;s__
ASV_14731	k__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa_PCC-7319;s__
ASV_14732	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rubricoccus;s__
ASV_14733	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14734	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14735	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__;g__;s__
ASV_14736	k__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__;f__;g__;s__
ASV_14737	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14738	k__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__
ASV_14739	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__;s__
ASV_14740	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__
ASV_14741	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Catenococcus;s__
ASV_14742	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__;g__;s__
ASV_14743	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__
ASV_14744	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Pseudobacteriovorax;s__
ASV_14745	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__
ASV_14746	k__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Gaiellales;f__;g__;s__
ASV_14747	k__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__;s__
ASV_14748	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14749	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14750	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__
ASV_14751	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14752	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Flammeovirgaceae;g__Rapidithrix;s__
ASV_14753	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Pseudohaliea;s__
ASV_14754	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14755	k__Bacteria;p__NB1-j;c__;o__;f__;g__;s__
ASV_14756	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__
ASV_14757	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__
ASV_14758	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marinoscillum;s__
ASV_14759	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__
ASV_14760	k__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__;f__;g__;s__
ASV_14761	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__
ASV_14762	k__Bacteria;p__Planctomycetota;c__OM190;o__;f__;g__;s__
ASV_14763	k__Bacteria;p__;c__;o__;f__;g__;s__
ASV_14764	k__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteriaceae;g__Rubrobacter;s__
ASV_14765	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__;s__
ASV_14766	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__DEV007;g__;s__
ASV_14767	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__
ASV_14768	k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__;s__
ASV_14769	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__
ASV_14770	k__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__;s__
ASV_14771	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__;g__;s__
ASV_14772	k__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__SS1-B-02-17;f__;g__;s__
ASV_14773	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
ASV_14774	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__;s__
ASV_14775	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
ASV_14776	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__;g__;s__
ASV_14777	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__;s__
ASV_14778	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__
ASV_14779	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__
ASV_14780	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__;g__;s__
ASV_14781	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14782	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera;s__
ASV_14783	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__
ASV_14784	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__;s__
ASV_14785	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__
ASV_14786	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__
ASV_14787	k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__
