"","Taxa","Factors","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__Candidatus_Electrothrix|s__|ASV_127651","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfobulbaceae|g__Candidatus_Electrothrix|s__|ASV_12765","siteEsteroZacatecas",739.384259440466,-3.02168046103507,0.790902029680301,-3.8205496352772,0.000996973149791823,0.00299537022236561,TRUE,21,"**","linda formula: season+site"
"k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_27991","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_2799","siteEsteroZacatecas",47.9825939517415,0.499251375436758,0.865381416516011,0.576914833053295,0.570130391051412,0.685924382644018,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas|s__|ASV_71521","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cyclobacteriaceae|g__Tunicatimonas|s__|ASV_7152","siteEsteroZacatecas",219.529884694044,-2.14048062528767,0.970396130055294,-2.20578025714685,0.038677101523729,0.0774693134686597,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_53631","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_5363","siteEsteroZacatecas",204.085209186256,-3.02289903812496,0.936431616796581,-3.22810441670683,0.00403159536262179,0.010682140468679,TRUE,21,"*","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_71641","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__|s__|ASV_7164","siteEsteroZacatecas",46.4248751565585,0.409540203586625,0.759406613199512,0.539289751324605,0.595359101635491,0.705097472082888,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_7961","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_796","siteEsteroZacatecas",56.7280576348195,0.0161487457368945,0.726285243315349,0.0222347154723655,0.982470645375566,0.990565909120234,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__|s__|ASV_50971","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prolixibacteraceae|g__|s__|ASV_5097","siteEsteroZacatecas",1248.7557094033,-5.67941453886972,0.557919986144976,-10.1796219528044,1.4172247575743e-09,1.19224032730938e-07,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia|o__Bdellovibrionales|f__Pseudobdellovibrionaceae|g__OM27_clade|s__|ASV_31441","k__Bacteria|p__Bdellovibrionota|c__Bdellovibrionia|o__Bdellovibrionales|f__Pseudobdellovibrionaceae|g__OM27_clade|s__|ASV_3144","siteEsteroZacatecas",99.901791879134,-0.442548493847398,0.841421620777371,-0.525953318668633,0.604431169423274,0.713027479442355,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae|g__Phormidesmis_ANT.LACV5.1|s__|ASV_4571","k__Bacteria|p__Cyanobacteriota|c__Cyanobacteriia|o__Phormidesmiales|f__Phormidesmiaceae|g__Phormidesmis_ANT.LACV5.1|s__|ASV_457","siteEsteroZacatecas",127.040416608021,0.268933661774658,0.757099389157093,0.355215795477093,0.725970800699669,0.812266581663969,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae|g__|s__|ASV_107671","k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales|f__Longimicrobiaceae|g__|s__|ASV_10767","siteEsteroZacatecas",65.0878062516152,0.416285732839328,0.772436012053049,0.538925848023174,0.595605759413633,0.705097472082888,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__|ASV_28241","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__|ASV_2824","siteEsteroZacatecas",213.821867943384,-3.86459430597522,0.835254109556016,-4.62684859824212,0.000145290218121239,0.000622804565577033,TRUE,21,"***","linda formula: season+site"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Tenderiales|f__Tenderiaceae|g__Candidatus_Tenderia|s__|ASV_55311","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Tenderiales|f__Tenderiaceae|g__Candidatus_Tenderia|s__|ASV_5531","siteEsteroZacatecas",635.753040265071,-1.61946748560417,0.723325010097283,-2.23892090415394,0.0361176389089581,0.0729945074646511,FALSE,21,"","linda formula: season+site"
"k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_27141","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_2714","siteEsteroZacatecas",81.7436476230844,0.157414195877767,0.885525360035028,0.177763622570381,0.860612159007621,0.916117074536194,FALSE,21,"","linda formula: season+site"
