"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","reject","df","Significance","Method"
"k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_7560","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Myxococcota|c__Polyangiia|o__Polyangiales|f__Sandaracinaceae|g__|s__|ASV_7560",303.055805946777,-4.0998107328426,0.827932404435959,-4.95186649402333,5.92007033766481e-05,0.000429178997944543,TRUE,22,"***","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Jannaschia|s__|ASV_4456","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Jannaschia|s__|ASV_4456",64.6928931513882,-0.338526519202492,0.796322705536113,-0.42511222755426,0.674884099120329,0.781078243693863,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__|s__|ASV_5959","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Alteromonadaceae|g__|s__|ASV_5959",64.6928931513882,-0.546879358148863,0.705412296601223,-0.775262014546394,0.446438574624852,0.590861673003983,FALSE,22,"","linda"
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__|s__|ASV_13000","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Cellvibrionaceae|g__|s__|ASV_13000",228.751678162196,-3.69400957816039,0.785780972126206,-4.7010677392263,0.000108913648471709,0.000634622384601386,TRUE,22,"***","linda"
"k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_13508","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter|s__|ASV_13508",64.6928931513882,-0.778270018241982,0.727118104131323,-1.07034883854497,0.296065296133149,0.435047913313557,FALSE,22,"","linda"
"k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_15496","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_15496",297.207154705248,-4.0716960973364,0.816680375843142,-4.98566663014619,5.45450448419837e-05,0.000399556338017259,TRUE,22,"***","linda"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__|ASV_12000","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__|ASV_12000",132.564800925215,-1.12196436776766,0.984067851036509,-1.14012907401244,0.26649349347883,0.405311008161023,FALSE,22,"","linda"
"k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Ardenticatenales|f__Ardenticatenaceae|g__|s__|ASV_14123","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Chloroflexota|c__Anaerolineae|o__Ardenticatenales|f__Ardenticatenaceae|g__|s__|ASV_14123",185.488463796103,-3.3915567140337,0.795756274937422,-4.26205462759362,0.000318120454816274,0.00130690581255456,TRUE,22,"**","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Martelella|s__|ASV_7223","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Martelella|s__|ASV_7223",81.9207621123911,-1.68420745925611,0.608346266214303,-2.76850134995784,0.0112078745808667,0.028619112928576,TRUE,22,"*","linda"
"k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum|s__|ASV_1152","EsteroZacatecas - ColaDeBallena","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Limibaculum|s__|ASV_1152",64.6928931513882,0.629879912602307,0.76319233156661,0.825322643519424,0.418048392648978,0.563741858768275,FALSE,22,"","linda"
