"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"65","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Kiloniellales|f__Kiloniellaceae|g__|s__|ASV_13619",-8.56413656549634,10.0152168437017,0.000600337697120296,0.0124316083126757,"*","edgeR"
"66","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Maribacter|s__|ASV_12000",-6.54557493819399,8.29491113351127,0.00061149467778801,0.0124707853985252,"*","edgeR"
"67","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Hanstruepera|s__|ASV_2269",-6.67255007421691,8.39134640534127,0.000678360997761109,0.0136279687012903,"*","edgeR"
"68","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Paraurantiacibacter|s__|ASV_6999",4.96692356015678,9.66130491545801,0.000758106615227953,0.0148015032301576,"*","edgeR"
"69","February - September","k__Bacteria|p__Balneolota|c__Balneolia|o__Balneolales|f__Balneolaceae|g__|s__|ASV_1012",-6.35013671007807,8.15055297151355,0.000758769482080889,0.0148015032301576,"*","edgeR"
"70","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__|s__|ASV_949",-9.50955876586595,10.9074936240214,0.000874004467739604,0.0166425710183232,"*","edgeR"
"71","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae|g__|s__|ASV_36",5.86495016289779,9.86617335952987,0.000885532707419023,0.0166425710183232,"*","edgeR"
"72","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muricauda|s__|ASV_9281",-9.27664289916339,10.6847966236524,0.00089530475288051,0.0166425710183232,"*","edgeR"
"73","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomicrobium|s__|ASV_8463",7.39028398448746,8.97510313885312,0.00090260600619435,0.0166425710183232,"*","edgeR"
"74","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae|g__|s__|ASV_15050",-5.49133382074099,10.1261068872097,0.000965330359806891,0.0175585765445956,"*","edgeR"
"75","February - September","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__|s__|ASV_7872",7.32514261724771,8.92046932237929,0.00109189365344734,0.0195958514338683,"*","edgeR"
"76","February - September","k__Bacteria|p__Actinomycetota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae|g__|s__|ASV_1823",4.2868640485766,13.1543793206435,0.00111198447768208,0.0196938303547378,"*","edgeR"
"77","February - September","k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae|g__Woeseia|s__|ASV_8264",-7.06324191370904,8.70045464073054,0.00114071285062187,0.0199402532069745,"*","edgeR"
"78","February - September","k__Bacteria|p__Rhodothermota|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae|g__Rubrivirga|s__|ASV_11245",8.27534073087091,9.75254896020132,0.0012022505560583,0.0204758616121134,"*","edgeR"
"79","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__|s__|ASV_7083",-2.5232446774965,11.5783584708465,0.00121228926750123,0.0204758616121134,"*","edgeR"
"80","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Hyphomonadaceae|g__Algimonas|s__|ASV_7416",-7.17044659559992,8.78822283836314,0.00121699028898148,0.0204758616121134,"*","edgeR"
"81","February - September","k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Pseudahrensia|s__|ASV_1482",7.23440017063916,8.84386732972671,0.0012493338327095,0.0206081691366286,"*","edgeR"
"82","February - September","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae|g__Pricia|s__|ASV_13539",-8.13008389401509,9.61867795001353,0.0012735996574251,0.0206081691366286,"*","edgeR"
"83","February - September","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Sulfurovaceae|g__Sulfurovum|s__|ASV_10544",-8.14016019683404,9.62754894121508,0.00128581817601265,0.0206081691366286,"*","edgeR"
"84","February - September","k__Bacteria|p__Thermodesulfobacteriota|c__Desulfobulbia|o__Desulfobulbales|f__Desulfocapsaceae|g__|s__|ASV_4510",-7.05761681649508,8.69595441799595,0.0012887139148055,0.0206081691366286,"*","edgeR"
