"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-7345|PWY-7345","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7345|PWY-7345",0.000471770069052046,0.00370301470954546,2.37413087766708e-06,8.14618300380705e-06,0.00370301470954546,"**","ALDEx2_kw"
"COA-PWY|COA-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","COA-PWY|COA-PWY",0.00324222872392934,0.0060034519500767,7.58933025769278e-05,0.000133730711225848,0.0060034519500767,"**","ALDEx2_kw"
"PWY-6353|PWY-6353","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6353|PWY-6353",0.000857166921681634,0.00393574098030375,4.72542797862554e-08,4.37770205898009e-07,0.00393574098030375,"**","ALDEx2_kw"
"COA-PWY-1|COA-PWY-1","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","COA-PWY-1|COA-PWY-1",0.00277025063089623,0.00566619432283847,4.40602415755574e-05,8.20844292108799e-05,0.00566619432283847,"**","ALDEx2_kw"
"PWY-6823|PWY-6823","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6823|PWY-6823",0.00226022933237138,0.00527231666843065,1.57560218230961e-05,3.44079358251139e-05,0.00527231666843065,"**","ALDEx2_kw"
"ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","ANAGLYCOLYSIS-PWY|ANAGLYCOLYSIS-PWY",0.000559259634375404,0.00372274277384846,1.64394014350741e-06,6.13013794193523e-06,0.00372274277384846,"**","ALDEx2_kw"
"PWY-7851|PWY-7851","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-7851|PWY-7851",0.00285801000254535,0.00573908332909917,4.1196597590647e-05,7.74915877867857e-05,0.00573908332909917,"**","ALDEx2_kw"
"PWY-6124|PWY-6124","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6124|PWY-6124",0.00267066063640921,0.00559295084189187,4.94042636340973e-05,9.1078581193427e-05,0.00559295084189187,"**","ALDEx2_kw"
"RIBOSYN2-PWY|RIBOSYN2-PWY","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","RIBOSYN2-PWY|RIBOSYN2-PWY",0.00220345322047732,0.00523295748768747,1.54629914029548e-05,3.38771038214671e-05,0.00523295748768747,"**","ALDEx2_kw"
"PWY-6123|PWY-6123","February_ColaDeBallena - February_EsteroZacatecas - September_ColaDeBallena - September_EsteroZacatecas","PWY-6123|PWY-6123",0.00224146516500556,0.00526632022803109,1.82798992507001e-05,3.87897448496141e-05,0.00526632022803109,"**","ALDEx2_kw"
