"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"2874","September_ColaDeBallena - September_EsteroZacatecas","GLUCARGALACTSUPER-PWY|GLUCARGALACTSUPER-PWY",-0.224448667889248,10.0770981050217,0.133916166831404,0.337214777954133,"","edgeR"
"2875","September_ColaDeBallena - September_EsteroZacatecas","GALACTARDEG-PWY|GALACTARDEG-PWY",-0.224448716898884,10.0770981050217,0.13450343695335,0.337214777954133,"","edgeR"
"2876","September_ColaDeBallena - September_EsteroZacatecas","PWY-6165|PWY-6165",2.94541259612289,0.00855114498059374,0.137889587167667,0.344073545338189,"","edgeR"
"2877","September_ColaDeBallena - September_EsteroZacatecas","PWY-5705|PWY-5705",-0.253518771777377,10.025149951745,0.139058830402464,0.345362071750721,"","edgeR"
"2878","September_ColaDeBallena - September_EsteroZacatecas","PWY-6641|PWY-6641",-0.318340146790625,8.94173192518156,0.140128579597213,0.346392610312737,"","edgeR"
"2879","September_ColaDeBallena - September_EsteroZacatecas","PWY0-781|PWY0-781",-0.0681235640418467,11.9090819343526,0.141817875396156,0.347377558421935,"","edgeR"
"2880","September_ColaDeBallena - September_EsteroZacatecas","PWY-6478|PWY-6478",-0.331420970065701,8.94460868917505,0.141840364119354,0.347377558421935,"","edgeR"
"2881","September_ColaDeBallena - September_EsteroZacatecas","PWY-7383|PWY-7383",-0.21609966081401,10.3011205910659,0.143127480865208,0.348692533323751,"","edgeR"
"2882","September_ColaDeBallena - September_EsteroZacatecas","PWY-6160|PWY-6160",2.74730343366717,-0.602077721238004,0.143695599744003,0.348692533323751,"","edgeR"
"2883","September_ColaDeBallena - September_EsteroZacatecas","PWY-7674|PWY-7674",0.550857381946928,7.63633388880513,0.146657140626983,0.354254006354675,"","edgeR"
"2884","September_ColaDeBallena - September_EsteroZacatecas","PWY-6808|PWY-6808",-2.81841807739339,1.5019118725261,0.147706169764625,0.355166199115847,"","edgeR"
"2885","September_ColaDeBallena - September_EsteroZacatecas","PWY-5178|PWY-5178",-0.821084874486049,5.70033974073466,0.149718905368522,0.358376927330083,"","edgeR"
"2886","September_ColaDeBallena - September_EsteroZacatecas","GLYCOL-GLYOXDEG-PWY|GLYCOL-GLYOXDEG-PWY",1.10362891014635,4.75261239440304,0.150888276512754,0.359549091329941,"","edgeR"
