"","Comparison","Taxa","kw.ep","kw.eBH","glm.ep","glm.eBH","P.adj","Significance","Method"
"PWY-5005|PWY-5005","ColaDeBallena - EsteroZacatecas","PWY-5005|PWY-5005",0.0315021841713678,0.132690454328422,0.0268726554139225,0.101034793884686,0.132690454328422,"","ALDEx2_kw"
"PWY-5742|PWY-5742","ColaDeBallena - EsteroZacatecas","PWY-5742|PWY-5742",0.367427772315079,0.53833818055539,0.257863043783766,0.415017852304533,0.53833818055539,"","ALDEx2_kw"
"PWY-7098|PWY-7098","ColaDeBallena - EsteroZacatecas","PWY-7098|PWY-7098",0.191834232542398,0.363390334194374,0.188187492761967,0.331095340934492,0.363390334194374,"","ALDEx2_kw"
"PWY-7013|PWY-7013","ColaDeBallena - EsteroZacatecas","PWY-7013|PWY-7013",0.0682134473011405,0.214293286093365,0.0357143972043207,0.122144288506289,0.214293286093365,"","ALDEx2_kw"
"PWY-5328|PWY-5328","ColaDeBallena - EsteroZacatecas","PWY-5328|PWY-5328",0.821756405750418,0.878602250272143,0.5162452076705,0.650567486749822,0.878602250272143,"","ALDEx2_kw"
"PWY66-373|PWY66-373","ColaDeBallena - EsteroZacatecas","PWY66-373|PWY66-373",0.898171186012952,0.927554614700661,0.700074162496,0.794290541802143,0.927554614700661,"","ALDEx2_kw"
"ASPASN-PWY|ASPASN-PWY","ColaDeBallena - EsteroZacatecas","ASPASN-PWY|ASPASN-PWY",0.189354116637537,0.36741346425789,0.117742049837999,0.250047752134917,0.36741346425789,"","ALDEx2_kw"
"GOLPDLCAT-PWY|GOLPDLCAT-PWY","ColaDeBallena - EsteroZacatecas","GOLPDLCAT-PWY|GOLPDLCAT-PWY",0.522612080377137,0.664015330269725,0.385781941986368,0.538068914212197,0.664015330269725,"","ALDEx2_kw"
"PWY-6749|PWY-6749","ColaDeBallena - EsteroZacatecas","PWY-6749|PWY-6749",0.00571672714072605,0.0402397542766153,0.00201356303996065,0.0138849790246154,0.0402397542766153,"*","ALDEx2_kw"
"PWY-5182|PWY-5182","ColaDeBallena - EsteroZacatecas","PWY-5182|PWY-5182",0.0134345380835341,0.0727857720776143,0.00782235049753674,0.0400312296330275,0.0727857720776143,"","ALDEx2_kw"
