"","Comparison","Taxa","logFC","logCPM","P.unadj","P.adj","Significance","Method"
"165","February - September","PWY66-389|PWY66-389",0.120516389623608,13.4615137741196,0.00318255260122258,0.0103963384973271,"*","edgeR"
"166","February - September","P185-PWY|P185-PWY",0.639854320556724,8.56146456104573,0.00326257194765973,0.0105935318059554,"*","edgeR"
"167","February - September","PWY-6760|PWY-6760",4.60299568437402,-0.337723744691755,0.00328707907495385,0.0106076151873524,"*","edgeR"
"168","February - September","PWY-5995|PWY-5995",-4.8873897533787,-0.221247608440626,0.00330626966878516,0.0106076151873524,"*","edgeR"
"169","February - September","PWY-5651|PWY-5651",-0.657235115037342,9.75932140693651,0.00353162497352406,0.0112635849747306,"*","edgeR"
"170","February - September","PWY-5747|PWY-5747",-0.584702326853783,9.2394823947204,0.00363104458012479,0.0115125472275721,"*","edgeR"
"171","February - September","PWY-8004|PWY-8004",0.275316087384342,11.4284736411643,0.00367091270732077,0.0115708885920813,"*","edgeR"
"172","February - September","METHGLYUT-PWY|METHGLYUT-PWY",-1.34808437534956,5.91053111611575,0.00372274631227647,0.0116660480367268,"*","edgeR"
"173","February - September","PWY-7373|PWY-7373",-1.7098810439854,6.59713292384827,0.00399151549694384,0.0123949369032936,"*","edgeR"
"174","February - September","PWY-6030|PWY-6030",-4.29902960587499,-0.482157118066235,0.0040013339910447,0.0123949369032936,"*","edgeR"
"175","February - September","PWY-8011|PWY-8011",0.328892743801833,11.0750842852595,0.00406751752896034,0.0125279539891978,"*","edgeR"
"176","February - September","PWY0-42|PWY0-42",-0.57565716999688,9.24310528259583,0.00417276925336782,0.012779105838439,"*","edgeR"
"177","February - September","PWY-5855|PWY-5855",0.132124121357385,11.8780904150476,0.00479362205549806,0.0145975270503585,"*","edgeR"
"178","February - September","COBALSYN-PWY|COBALSYN-PWY",0.385117462677745,10.853504816843,0.00489621012057936,0.0147732287863885,"*","edgeR"
"179","February - September","PYRIDNUCSAL-PWY|PYRIDNUCSAL-PWY",0.265817263208664,11.2125846674082,0.00490613720364292,0.0147732287863885,"*","edgeR"
"180","February - September","ANAEROFRUCAT-PWY|ANAEROFRUCAT-PWY",0.328636452084204,11.1754034492943,0.00506320895665096,0.0151614979313048,"*","edgeR"
"181","February - September","GLYCOLYSIS-E-D|GLYCOLYSIS-E-D",0.130811207923315,11.7585610745642,0.00513111592541637,0.0152799529491681,"*","edgeR"
"182","February - September","PWY-762|PWY-762",2.88173265424312,2.67440454400834,0.00522956254922068,0.0154698403523775,"*","edgeR"
"183","February - September","PWY-7392|PWY-7392",0.114522928431396,11.8831738106311,0.00525228345915598,0.0154698403523775,"*","edgeR"
"184","February - September","PWY-5499|PWY-5499",-3.6471711241176,0.909220122773958,0.00529082800886002,0.0154986755259541,"*","edgeR"
"185","February - September","PWY0-1477|PWY0-1477",0.61605154791302,9.8009565925678,0.00544418854188354,0.0158218935304719,"*","edgeR"
"186","February - September","PWY-5384|PWY-5384",0.113836715525474,12.2596691137676,0.00545987420532055,0.0158218935304719,"*","edgeR"
"187","February - September","PANTOSYN-PWY|PANTOSYN-PWY",-0.111553605862867,11.9250267676311,0.00654149095923525,0.018854885706031,"*","edgeR"
"188","February - September","PWY-6749|PWY-6749",-0.955252851373484,6.93064398342381,0.00665248861707244,0.0190728264074577,"*","edgeR"
"189","February - September","PWY-6609|PWY-6609",0.153343276286655,12.0365418296737,0.00670682030143848,0.0191268578966949,"*","edgeR"
"190","February - September","PWY-6143|PWY-6143",-2.64673846779254,1.7966702707635,0.0070206048540849,0.019916347454483,"*","edgeR"
"191","February - September","METHANOGENESIS-PWY|METHANOGENESIS-PWY",-1.6442805485778,4.63286894543689,0.00725627541575277,0.0204771332413128,"*","edgeR"
"192","February - September","P163-PWY|P163-PWY",1.2158359016508,7.14276513569356,0.00731373733173648,0.0205317938635727,"*","edgeR"
"193","February - September","PWY-6470|PWY-6470",0.991473077552846,8.34822120997807,0.007417292233705,0.0207146140620052,"*","edgeR"
"194","February - September","PWY-6676|PWY-6676",1.41541672066669,4.95192748952785,0.00755613608973355,0.0209935945998267,"*","edgeR"
"195","February - September","PWY-6396|PWY-6396",0.418160152375201,9.78554010742715,0.00789096721621436,0.0218114427155874,"*","edgeR"
"196","February - September","HEMESYN2-PWY|HEMESYN2-PWY",-0.605440124519343,9.39723497632521,0.00806232870200756,0.0221714039305208,"*","edgeR"
