"","Comparison","Taxa","baseMean","log2FoldChange","lfcSE","stat","P.unadj","P.adj","Significance","Method"
"1592","September_EsteroZacatecas - February_ColaDeBallena","PWY-7290|PWY-7290",4.17037579259814,-0.0907305087922433,3.38006191346385,-0.0268428541000493,0.978585072890936,0.988460607203788,"","DESeq2"
"1593","September_EsteroZacatecas - February_ColaDeBallena","PWY-5744|PWY-5744",3.88252699405321,-0.0907349217463461,3.54885058445749,-0.0255674110777523,0.979602379760828,0.988460607203788,"","DESeq2"
"1594","September_EsteroZacatecas - February_ColaDeBallena","PWY-5733|PWY-5733",3.71194048327567,-2.16092870481515,1.41435245089994,-1.52785729146944,0.126547974017821,0.187388346141774,"","DESeq2"
"1595","September_EsteroZacatecas - February_ColaDeBallena","ARGDEG-PWY|ARGDEG-PWY",3.59567342422614,0.944791829376201,4.03488493519021,0.234155829608971,0.814864004672242,0.876509801513188,"","DESeq2"
"1596","September_EsteroZacatecas - February_ColaDeBallena","ORNARGDEG-PWY|ORNARGDEG-PWY",3.59567342422614,0.944791829376201,4.03488493519021,0.234155829608971,0.814864004672242,0.876509801513188,"","DESeq2"
"1597","September_EsteroZacatecas - February_ColaDeBallena","PWY-5743|PWY-5743",3.24278263929547,-0.0907367996923427,3.66626858437373,-0.0247490868724345,0.98025510139309,0.988460607203788,"","DESeq2"
"1598","September_EsteroZacatecas - February_ColaDeBallena","PWY-8190|PWY-8190",3.28459611468339,-6.22331506525977,3.48509221756573,-1.7856959520017,0.0741485011615749,0.118946553946693,"","DESeq2"
"1599","September_EsteroZacatecas - February_ColaDeBallena","PWY-5067|PWY-5067",2.87103527570698,-4.48702636692956,2.39164877076626,-1.876122623763,0.0606384437775215,0.101827169401202,"","DESeq2"
"1600","September_EsteroZacatecas - February_ColaDeBallena","PWY-6328|PWY-6328",2.75658782750271,-1.88137243488481,2.06954959118116,-0.909073376594492,0.363311394828438,0.460764333676536,"","DESeq2"
"1601","September_EsteroZacatecas - February_ColaDeBallena","PWY-6148|PWY-6148",2.57516141557341,-1.07870849652861,2.27231120908528,-0.474718644266533,0.634987527130862,0.720543741312704,"","DESeq2"
"1602","September_EsteroZacatecas - February_ColaDeBallena","PWY-5494|PWY-5494",2.63628317647479,-5.90608099512529,3.64977889157014,-1.61820240912854,0.105618983851541,0.162189835601085,"","DESeq2"
"1603","September_EsteroZacatecas - February_ColaDeBallena","PWY-7409|PWY-7409",2.45681171913291,-4.41469224388805,4.17586929852261,-1.05719119260987,0.290424338577102,0.375392610295103,"","DESeq2"
"1604","September_EsteroZacatecas - February_ColaDeBallena","PWY-7420|PWY-7420",2.06254205860525,-4.45395615907975,2.65132326354961,-1.67989932435352,0.0929769052947147,0.143594704738829,"","DESeq2"
"1605","September_EsteroZacatecas - February_ColaDeBallena","PWY-5995|PWY-5995",1.77900475560671,-3.95524799467796,4.18009518892349,-0.946210030134878,0.344041471302795,0.437354606208034,"","DESeq2"
"1606","September_EsteroZacatecas - February_ColaDeBallena","PWY-6942|PWY-6942",1.57761598747565,-0.764123771963049,2.59860962663899,-0.294051004864227,0.768718929005412,0.84044523881119,"","DESeq2"
"1607","September_EsteroZacatecas - February_ColaDeBallena","PWY-6760|PWY-6760",1.43741501075484,4.72173094089278,4.17262408867306,1.1315974889064,0.25780369629688,0.340578902705927,"","DESeq2"
