taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_7784	Bacteria	Actinomycetota	Coriobacteriia	OPB41	Unclassified	Unclassified	Unclassified	10	5	1
ASV_7860	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	Unclassified	Unclassified	10	6	1
ASV_7927	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unclassified	Unclassified	Unclassified	10	7	1
ASV_7959	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	10	8	1
ASV_7975	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	10	6	1
ASV_8080	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Unclassified	10	7	1
ASV_8112	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	10	6	1
ASV_8175	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	7	1
ASV_8220	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	10	6	1
ASV_8228	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unclassified	Unclassified	10	7	1
ASV_8438	Bacteria	Patescibacteria	Dojkabacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	7	1
ASV_8440	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Fulvimarina	Unclassified	10	6	1
ASV_8496	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	10	7	1
ASV_8512	Bacteria	Chloroflexota	JG30-KF-CM66	Unclassified	Unclassified	Unclassified	Unclassified	10	6	1
ASV_8540	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	10	7	1
ASV_8619	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	6	1
ASV_8626	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	8	1
ASV_8655	Bacteria	Chloroflexota	Dehalococcoidia	Unclassified	Unclassified	Unclassified	Unclassified	10	5	1
ASV_8745	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	10	6	1
ASV_8747	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	10	8	1
ASV_8890	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Albimonas	Unclassified	10	6	1
ASV_8910	Archaea	Nanoarchaeota	Nanoarchaeia	Pacearchaeales	Unclassified	GW2011_GWC1_47_15	Unclassified	10	6	1
ASV_8912	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	10	7	1
ASV_9074	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	10	6	1
ASV_9124	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	Unclassified	10	7	1
ASV_915	Bacteria	Gemmatimonadota	Longimicrobiia	Longimicrobiales	Longimicrobiaceae	Unclassified	Unclassified	10	7	1
ASV_9191	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	10	6	1
ASV_9219	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unclassified	Unclassified	10	7	1
ASV_9228	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	10	6	1
ASV_9276	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Flexithrix	Unclassified	10	7	1
ASV_9364	Bacteria	Patescibacteria	ABY1	Candidatus_Kerfeldbacteria	Unclassified	Unclassified	Unclassified	10	6	1
ASV_9367	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	PB19	Unclassified	Unclassified	Unclassified	10	6	1
ASV_9447	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	10	7	1
ASV_9520	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	10	7	1
ASV_9526	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	Unclassified	10	7	1
ASV_9578	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	10	6	1
ASV_9627	Bacteria	Myxococcota	bacteriap25	Unclassified	Unclassified	Unclassified	Unclassified	10	7	1
ASV_9702	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rubripirellula	Unclassified	10	7	1
ASV_9775	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	7	1
ASV_9833	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	10	8	1
ASV_9862	Bacteria	Cyanobacteriota	Cyanobacteriia	Unclassified	Unclassified	Unclassified	Unclassified	10	6	1
ASV_9875	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Unclassified	Unclassified	Unclassified	10	6	1
ASV_9993	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Unclassified	Unclassified	10	8	1
ASV_10467	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	7	1
ASV_12481	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified	Unclassified	10	5	1
ASV_14503	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	10	6	1
ASV_14870	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	10	6	1
