taxon_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	contribution	n_ecs	n_samples
ASV_14866	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Unclassified	Unclassified	3	1	1
ASV_14870	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_14904	Bacteria	SAR324_clade(Marine_group_B)	Unclassified	Unclassified	Unclassified	Candidatus_Nitrosoarchaeum	Unclassified	3	1	1
ASV_14930	Bacteria	Actinomycetota	Actinobacteria	KIST-JJY010	Unclassified	Unclassified	Unclassified	3	1	1
ASV_14958	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	Unclassified	3	1	1
ASV_1500	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Unclassified	Unclassified	3	1	1
ASV_15019	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	3	3	1
ASV_15058	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unclassified	Unclassified	3	1	1
ASV_15106	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea	Unclassified	3	1	1
ASV_15208	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Unclassified	3	3	1
ASV_15213	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	3	1	1
ASV_15231	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	3	1	1
ASV_1533	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubricoccus	Unclassified	3	1	1
ASV_15393	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_1542	Bacteria	Patescibacteria	ABY1	Candidatus_Komeilibacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_15440	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_15561	Bacteria	Chloroflexota	KD4-96	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_15622	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Unclassified	Unclassified	3	1	1
ASV_15648	Bacteria	Candidatus_Kapabacteria	Kapabacteria	Kapabacteriales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_15663	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae	Unclassified	Unclassified	3	1	1
ASV_1585	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_15861	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_15864	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubricoccus	Unclassified	3	1	1
ASV_15874	Bacteria	Patescibacteria	Gracilibacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_15917	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	1	1
ASV_15922	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Sinirhodobacter	Unclassified	3	1	1
ASV_16005	Bacteria	Actinomycetota	Actinobacteria	KIST-JJY010	Unclassified	Unclassified	Unclassified	3	1	1
ASV_16042	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_16050	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_16051	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unclassified	Unclassified	3	1	1
ASV_1672	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	3	3	1
ASV_1678	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_1707	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea	Unclassified	3	1	1
ASV_1749	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	Unclassified	Unclassified	3	3	1
ASV_1786	Bacteria	Chloroflexota	Anaerolineae	Ardenticatenales	Ardenticatenaceae	Unclassified	Unclassified	3	1	1
ASV_1809	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_1818	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_1844	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	3	1	1
ASV_1882	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Unclassified	3	3	1
ASV_1971	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	3	1	1
ASV_2047	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA4486	Unclassified	Unclassified	Unclassified	3	1	1
ASV_2087	Bacteria	Acidobacteriota	Subgroup_22	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_2102	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	1	1
ASV_2141	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_226	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Unclassified	Unclassified	Unclassified	3	1	2
ASV_2343	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_2451	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubrivirga	Unclassified	3	1	1
ASV_2456	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Unclassified	Unclassified	3	1	1
ASV_2481	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_2555	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Rapidithrix	Unclassified	3	1	1
ASV_2588	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Unclassified	Unclassified	3	3	1
ASV_2619	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	2	1
ASV_2692	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	3	3	1
ASV_2758	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14	Unclassified	Unclassified	3	1	1
ASV_2977	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Unclassified	Unclassified	3	1	1
ASV_3028	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	3	1	1
ASV_3057	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_3118	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unclassified	Unclassified	Unclassified	3	3	1
ASV_3146	Bacteria	Actinomycetota	Actinobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3247	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	SM2D12	Unclassified	Unclassified	3	1	1
ASV_3291	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Parahaliea	Unclassified	3	1	1
ASV_3292	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rubricoccus	Unclassified	3	1	1
ASV_3347	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Campbellbacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_337	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unclassified	Unclassified	3	1	1
ASV_3390	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	3	1	1
ASV_3415	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3431	Bacteria	Myxococcota	bacteriap25	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3478	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	Unclassified	3	1	1
ASV_3481	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens	Unclassified	3	1	1
ASV_3490	Bacteria	Myxococcota	Polyangiia	UASB-TL25	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3560	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	C1-B045	Unclassified	3	2	1
ASV_3568	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus	Unclassified	3	1	1
ASV_3596	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3619	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3668	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3707	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3732	Bacteria	Chloroflexota	Dehalococcoidia	MSBL5	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3767	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	3	1	1
ASV_3830	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_3865	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unclassified	Unclassified	3	1	1
ASV_3876	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_3879	Bacteria	Thermodesulfobacteriota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	Unclassified	Unclassified	3	1	1
ASV_3880	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_3897	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4102	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	3	1	1
ASV_4124	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	1	1
ASV_4171	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4175	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Haloferula	Unclassified	3	1	2
ASV_4233	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	3	3	1
ASV_4315	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_4347	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_436	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4385	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4451	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Unclassified	3	1	1
ASV_4469	Bacteria	Chloroflexota	TK17	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4588	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4751	Bacteria	SAR324_clade(Marine_group_B)	Unclassified	Unclassified	Unclassified	Candidatus_Nitrosoarchaeum	Unclassified	3	1	1
ASV_4776	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_4787	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_4794	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_4839	Bacteria	Actinomycetota	Actinobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_485	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_4885	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_4905	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Unclassified	Unclassified	3	1	1
ASV_5018	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_5024	Bacteria	Actinomycetota	Acidimicrobiia	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_5041	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	3	3	1
ASV_5109	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	3	1	1
ASV_5139	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	3	1	1
ASV_5283	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_5325	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	3	1
ASV_5338	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Flavilitoribacter	Unclassified	3	2	1
ASV_5346	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Yanofskybacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_5374	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Unclassified	Unclassified	3	1	1
ASV_54	Bacteria	Patescibacteria	ABY1	Candidatus_Uhrbacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_5421	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_547	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	Unclassified	3	1	1
ASV_5562	Bacteria	Myxococcota	Polyangiia	Polyangiales	Sandaracinaceae	Unclassified	Unclassified	3	3	1
ASV_5609	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	1	1
ASV_5955	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Pacebacteria	Unclassified	Unclassified	Unclassified	3	1	1
ASV_5998	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_6074	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Unclassified	Unclassified	3	1	1
ASV_6249	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_6290	Bacteria	Acidobacteriota	Subgroup_22	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_6444	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	3	1	1
ASV_6539	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_6713	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_6758	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Unclassified	Unclassified	3	1	1
ASV_6888	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_7170	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ascidiimonas	Unclassified	3	1	1
ASV_7190	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unclassified	Unclassified	3	1	1
ASV_7212	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	Unclassified	3	1	1
ASV_728	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	3	1	1
ASV_7293	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	Unclassified	3	1	1
ASV_7300	Bacteria	Myxococcota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_7322	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Unclassified	Unclassified	Unclassified	3	3	1
ASV_7413	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_7553	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_7569	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_7577	Bacteria	Chloroflexota	JG30-KF-CM66	Unclassified	Unclassified	Unclassified	Unclassified	3	2	1
ASV_7616	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Puniceicoccaceae	Verruc-01	Unclassified	3	2	1
ASV_7723	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_7735	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_7761	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Unclassified	Unclassified	Unclassified	3	3	1
ASV_7828	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	Unclassified	3	1	1
ASV_7859	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_7894	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_791	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Unclassified	Unclassified	3	1	1
ASV_794	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	3	3	1
ASV_8034	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	3	2	1
ASV_8038	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_8200	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_8227	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	1	1
ASV_8272	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_8281	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Unclassified	Unclassified	3	3	1
ASV_8332	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	Unclassified	Unclassified	3	1	2
ASV_8430	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Pseudobdellovibrionaceae	OM27_clade	Unclassified	3	3	1
ASV_8433	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	2	1
ASV_8512	Bacteria	Chloroflexota	JG30-KF-CM66	Unclassified	Unclassified	Unclassified	Unclassified	3	2	1
ASV_8557	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_8626	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_8661	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	1	1
ASV_8676	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_8696	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorpha	Unclassified	3	1	1
ASV_8770	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	2	1
ASV_8772	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_8804	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	Unclassified	3	3	1
ASV_8824	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_8912	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Unclassified	Unclassified	3	3	1
ASV_8933	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_8972	Bacteria	Actinomycetota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	Unclassified	3	1	1
ASV_8976	Bacteria	Patescibacteria	Gracilibacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	3	1
ASV_9039	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	P13-46	Unclassified	Unclassified	3	3	1
ASV_9087	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9094	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	1	1
ASV_9160	Bacteria	Candidatus_Eremiobacterota	Eremiobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9192	Bacteria	Pseudomonadota	Gammaproteobacteria	Beggiatoales	Leucotrichaceae	Unclassified	Unclassified	3	3	1
ASV_9308	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9353	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9373	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b	Unclassified	Unclassified	3	2	1
ASV_94	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Unclassified	3	1	1
ASV_9411	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_943	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	3	1
ASV_9640	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	AB1	Unclassified	Unclassified	3	3	1
ASV_9681	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Unclassified	Unclassified	3	1	1
ASV_9689	Bacteria	Actinomycetota	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9693	Bacteria	Planctomycetota	OM190	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9696	Bacteria	NB1-j	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9709	Bacteria	Actinomycetota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	3	1	1
ASV_9822	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pikeienuella	Unclassified	3	3	1
ASV_9874	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_9891	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Unclassified	Unclassified	3	1	1
ASV_9941	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	KI89A_clade	Unclassified	Unclassified	3	1	1
ASV_10254	Bacteria	Zixibacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_10285	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_1059	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Unclassified	3	1	1
ASV_11112	Bacteria	WS2	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_11882	Bacteria	WS2	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_12057	Bacteria	Zixibacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_12344	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Unclassified	3	1	1
ASV_12414	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	1	1
ASV_12749	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_14363	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	3	1	1
ASV_14706	Bacteria	WS2	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	3	1	1
ASV_15154	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Unclassified	3	1	1
ASV_15171	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Unclassified	3	1	1
ASV_15351	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	1	1
ASV_1536	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	Unclassified	3	1	1
ASV_15416	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zeaxanthinibacter	Unclassified	3	1	1
ASV_15578	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Jiulongibacter	Unclassified	3	1	1
ASV_1702	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Unclassified	Unclassified	3	1	1
ASV_2176	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Unclassified	Unclassified	3	1	1
ASV_2765	Bacteria	Ignavibacteriota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	Unclassified	3	1	1
ASV_2822	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Muricauda	Unclassified	3	1	1
