function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
1.1.1.354	Farnesol dehydrogenase (NAD(+))	64.0	38.0	49.0	32.0	28.0	18.0	4.0	8.0	8.0	16.0	19.0	14.0	8.0	33.0	7.0	1.0	6.0	15.0	1.0	6.0	0.0	5.0	0.0	2.0
1.1.1.359	Aldose 1-dehydrogenase (NAD(P)(+))	10.0	11.0	10.0	16.0	3.0	6.0	0.0	0.0	8.0	9.0	11.0	12.0	0.0	23.0	2.0	0.0	0.0	2.0	0.0	6.0	0.0	2.0	0.0	2.0
1.1.1.36	Acetoacetyl-CoA reductase	5555.639999999999	6340.15	6961.07	7929.5	6019.33	8194.67	5976.07	8784.98	6823.16	6823.9	10244.91	5811.15	10650.37	9361.23	10138.55	8199.59	7566.92	8021.49	7660.17	8962.35	8905.37	6553.68	12103.75	8112.58
1.1.1.360	Glucose/galactose 1-dehydrogenase	10.0	11.0	10.0	16.0	3.0	6.0	0.0	0.0	8.0	9.0	11.0	12.0	0.0	23.0	2.0	0.0	0.0	2.0	0.0	6.0	0.0	2.0	0.0	2.0
1.1.1.361	Glucose-6-phosphate 3-dehydrogenase	26.0	7.0	1.0	10.0	12.0	12.0	0.0	0.0	0.5	3.0	0.0	4.0	0.57	0.0	0.0	0.0	0.36	0.0	3.8	3.5	0.0	2.5	0.0	0.0
1.1.1.363	Glucose-6-phosphate dehydrogenase (NAD(P)(+))	14083.67	12872.93	14299.9	14401.19	13383.18	14987.22	16516.34	11993.32	14794.8	12669.57	11574.580000000002	14596.92	21900.11	19682.1	18207.57	21260.26	17711.010000000002	19075.99	18141.95	18812.65	19079.4	14653.6	24660.07	20084.43
1.1.1.367	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase	80.57	134.0	203.0	311.0	202.5	247.0	287.0	90.0	119.5	287.0	139.17000000000002	179.0	8.0	20.14	91.5	9.0	62.57	22.0	68.0	14.0	20.0	101.0	1.75	7.5
1.1.1.368	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase	253.5	188.5	107.67	285.33	356.67	148.32999999999998	226.0	30.67	48.5	107.83	29.33	136.5	15.0	110.83	61.5	23.0	22.0	21.0	12.0	31.0	66.0	26.0	19.0	11.33
1.1.1.369	D-chiro-inositol 1-dehydrogenase	4319.5	4038.5	4625.25	5308.02	4862.04	6728.02	8933.44	4635.17	6518.26	5254.37	3346.34	7571.73	4874.07	5183.5	4733.25	4574.0	4536.09	4231.5	6250.110000000001	6353.02	7129.62	5309.2	9946.67	8413.15
1.1.1.37	Malate dehydrogenase	19340.69	19327.52	19246.13	18426.57	17980.510000000002	19029.76	16081.88	19295.480000000003	17783.37	18792.1	19069.41	16049.38	20144.29	19559.02	19861.49	19917.26	19776.1	19792.82	19880.64	19517.480000000003	18222.34	19725.52	19087.74	18151.4
1.1.1.370	Scyllo-inositol 2-dehydrogenase (NAD(+))	96.0	107.0	120.0	81.0	98.0	128.26999999999998	301.0	106.0	76.0	118.0	58.0	179.0	18.0	47.0	101.5	37.0	73.0	63.0	301.0	200.5	75.0	237.5	74.0	144.0
1.1.1.371	Scyllo-inositol 2-dehydrogenase (NADP(+))	1088.89	1008.4	759.5799999999999	812.47	993.4	946.2	1550.9	794.9	1477.27	1259.9	2109.66	1111.65	528.27	600.23	715.74	676.26	704.13	645.64	1773.29	1057.2299999999998	1265.22	804.9	996.4	975.0
1.1.1.373	Sulfolactaldehyde 3-reductase	4.0	3.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	11.0	0.0	0.0	5.0	6.5	0.0	0.0	0.0	1.0	0.0	0.0
1.1.1.374	UDP-N-acetylglucosamine 3-dehydrogenase	25.0	45.0	52.0	55.0	17.0	13.0	0.0	19.0	0.0	8.0	13.0	0.0	10.0	13.0	13.0	1.0	7.0	9.0	4.0	7.0	9.0	43.0	0.0	7.0
1.1.1.377	L-rhamnose 1-dehydrogenase (NADP(+))	215.0	243.5	178.0	340.0	185.0	282.5	118.0	140.0	101.0	106.5	76.0	102.0	201.5	408.0	347.0	175.0	216.5	249.0	380.0	387.0	396.0	174.0	670.0	384.0
1.1.1.378	L-rhamnose 1-dehydrogenase (NAD(P)(+))	215.0	243.5	178.0	340.0	185.0	282.5	118.0	140.0	101.0	106.5	76.0	102.0	201.5	408.0	347.0	175.0	216.5	249.0	380.0	387.0	396.0	174.0	670.0	384.0
1.1.1.38	Malate dehydrogenase (oxaloacetate-decarboxylating)	13568.04	12287.25	12801.86	10399.28	11857.2	11967.19	11786.17	10482.89	11888.25	10861.4	13216.61	12498.81	12597.75	14206.38	12802.81	17651.160000000003	14727.77	17295.32	14193.84	13592.86	13388.18	12253.42	14433.72	14375.64
1.1.1.380	L-gulonate 5-dehydrogenase	1032.5	931.0	589.73	1247.17	1481.1	1573.0	760.0	705.5	830.5	689.0	419.5	874.0	538.5	563.5	538.14	637.5	716.5	618.0	1205.33	833.0	489.5	716.5	457.0	491.0
1.1.1.381	3-hydroxy acid dehydrogenase	1129.95	1034.5	713.8	1172.0	1140.85	1009.0	323.0	438.0	713.1700000000001	474.42	288.75	456.5	1288.5	1182.0	1450.14	1104.5	675.0	788.0	729.0	1416.67	1410.0	708.1700000000001	3121.5	1231.5
1.1.1.384	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase	365.5	583.5	325.0	330.0	407.5	525.0	244.0	2206.33	808.0	680.0	3356.83	562.8299999999999	346.0	341.0	336.0	444.0	867.0	573.0	182.0	450.0	148.0	199.5	56.0	103.5
1.1.1.385	Dihydroanticapsin 7-dehydrogenase	89.0	57.0	71.0	48.0	88.2	129.0	49.0	8.0	32.0	20.0	9.0	42.0	16.0	19.0	124.0	55.0	69.0	74.0	42.0	1.0	7.0	11.0	14.0	9.5
1.1.1.387	L-serine 3-dehydrogenase (NAD(+))	76.0	70.0	36.0	45.0	18.0	19.0	0.0	0.0	9.0	1.0	0.0	0.0	4.0	4.0	58.0	3.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.388	Glucose-6-phosphate dehydrogenase (NAD(+))	100.0	48.0	48.0	119.0	161.0	239.44	86.0	88.0	89.0	94.0	53.0	117.0	12.0	10.0	4.0	16.0	38.5	7.0	159.8	69.0	24.0	122.0	34.0	24.0
1.1.1.394	Aurachin B dehydrogenase	1694.58	1566.0	868.6700000000001	1309.0099999999998	1817.0	937.35	251.1	564.6700000000001	622.5	681.53	629.3299999999999	689.3	113.0	505.83	360.5	138.0	125.9	227.5	167.25	212.5	256.7	405.7	107.5	210.23
1.1.1.396	Bacteriochlorophyllide-a dehydrogenase	636.5	953.0	732.0	1849.0	1105.0	1072.5	2148.0	1336.5	1672.0	1836.67	801.5	1443.17	4299.5	3627.0	2676.0	2931.0	2556.5	3666.5	1462.83	1859.5	2553.0	934.5	2395.0	2136.0
1.1.1.399	2-oxoglutarate reductase	39411.91	39120.94	37643.41	37822.0	38048.14	39470.1	39506.57	40371.56	40399.64	39430.47	38271.44	40354.46	39304.79	38158.77	38682.19	39633.92	40867.07	38667.9	39302.61	40269.32	38348.9	38974.47	39793.99	40015.64
1.1.1.4	(R,R)-butanediol dehydrogenase	3199.0	3209.5	3470.9	3302.0	3043.7700000000004	4931.32	3937.5	2605.0	3862.5	2813.5	1964.5	3046.0	3390.07	3385.5	3982.64	3751.5	3914.36	3276.0	4239.0	5419.0	5298.0	3808.5	9205.5	5738.5
1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	15399.62	16512.92	14725.08	17654.52	14743.16	15383.15	14697.98	15143.06	15287.65	15580.53	18907.77	14490.0	16686.04	16733.55	17513.809999999998	13717.66	13638.96	14352.32	14120.11	15473.54	15630.98	13968.88	14881.3	14524.49
1.1.1.400	2-methyl-1,2-propanediol dehydrogenase	13.0	38.0	5.0	3.0	0.0	0.0	15.0	6.0	20.0	9.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
1.1.1.401	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))	1416.5	1484.25	1740.0	1898.5	1493.67	2495.0	2885.0	2336.58	3647.0	2918.0	1903.83	2713.33	2027.75	2252.5	1883.75	1881.5	1535.25	1297.75	2443.25	3077.5	3257.75	2445.5	3253.25	3414.75
1.1.1.402	D-erythritol 1-phosphate dehydrogenase	114.0	125.0	277.0	253.0	137.0	183.67	334.50000000000006	140.67000000000002	223.67	215.33	151.32999999999998	283.5	60.0	159.0	140.32999999999998	59.0	85.0	119.0	218.0	268.17	235.0	307.83	388.0	359.0
1.1.1.403	D-threitol dehydrogenase (NAD(+))	56.0	102.0	16.0	32.0	19.0	37.0	11.0	22.0	27.0	17.0	9.0	11.0	35.0	37.0	19.0	15.0	16.0	15.0	14.0	15.0	10.0	3.0	7.0	6.0
1.1.1.404	Tetrachlorobenzoquinone reductase	127.0	136.0	132.0	76.0	18.43	52.0	20.0	1.0	14.0	11.0	20.0	3.0	29.5	115.0	67.14	56.0	57.0	126.0	5.0	13.0	21.0	10.0	0.0	7.0
1.1.1.405	Ribitol-5-phosphate 2-dehydrogenase (NADP(+))	1859.5	991.0	1613.0	538.5	758.4200000000001	983.5	1121.0	2407.0	1101.0	896.0	901.0	881.0	4086.0	3784.5	3018.5	5854.5	3809.0	5022.5	4015.0	3002.0	2571.5	3788.5	2479.0	3467.5
1.1.1.406	Galactitol 2-dehydrogenase (L-tagatose-forming)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.407	D-altritol 5-dehydrogenase	158.0	184.0	146.0	310.0	186.0	308.0	0.0	237.0	126.0	160.0	113.0	62.0	4.0	106.0	74.0	0.0	82.0	52.0	134.0	178.0	18.0	86.0	0.0	34.0
1.1.1.408	4-phospho-D-threonate 3-dehydrogenase	4983.58	5126.33	4878.42	4616.33	5276.610000000001	4736.85	2055.5	2322.67	2873.5	3288.83	2115.83	2294.5	2511.5	3649.33	3667.89	2393.5	2670.5	2731.5	2319.25	2792.67	2475.0	2779.0	3726.75	2158.33
1.1.1.409	4-phospho-D-erythronate 3-dehydrogenase	4983.58	5126.33	4878.42	4616.33	5276.610000000001	4736.85	2055.5	2322.67	2873.5	3288.83	2115.83	2294.5	2511.5	3649.33	3667.89	2393.5	2670.5	2731.5	2319.25	2792.67	2475.0	2779.0	3726.75	2158.33
1.1.1.41	Isocitrate dehydrogenase (NAD(+))	3881.38	3947.9	4410.7	3065.3	3525.17	3152.58	2607.9	4373.57	3199.6	3290.4	3979.64	2861.4	4759.9	4157.2	4572.6	3838.9	3736.2	3372.0	3948.47	3934.8	3585.1	4959.4	4530.65	3601.5
1.1.1.410	D-erythronate 2-dehydrogenase	1286.5	1348.0	1295.5	1426.0	1017.5	1674.5	1534.5	917.0	1534.0	1368.0	536.5	1321.5	2640.0	2713.0	2423.0	2164.5	2440.0	2153.0	2110.0	1991.17	1999.0	1932.5	2553.0	2441.0
1.1.1.411	L-threonate 2-dehydrogenase	1033.07	1112.0	851.4	832.5	623.0	920.5	1106.0	468.0	839.0	589.0	363.86	866.0	2289.23	2406.91	1629.0	1568.86	1630.71	1786.64	1818.09	1153.0	1037.0	1093.33	1300.0	1328.0
1.1.1.412	2-alkyl-3-oxoalkanoate reductase	4648.46	4790.0	4060.67	3791.01	3844.0	3398.35	1757.6	2193.67	2171.5	2673.03	2092.83	2006.3	1371.0	2429.33	1928.5	1557.5	2215.9	1778.0	1916.25	1715.5	1403.2	2281.7	2117.5	1632.23
1.1.1.413	A-factor type gamma-butyrolactone 1'-reductase (1S-forming)	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	1.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.42	Isocitrate dehydrogenase (NADP(+))	22718.15	22611.75	21058.06	22042.29	21187.35	21421.25	23131.92	23747.73	23456.25	22873.57	23131.45	23631.9	22927.86	22814.04	22313.51	22450.32	21815.8	20708.82	22677.49	22707.78	22354.1	23433.67	21417.97	22842.800000000003
1.1.1.43	Phosphogluconate 2-dehydrogenase	355.0	321.0	88.0	131.0	104.43	103.25	120.0	95.0	184.0	263.0	129.0	181.0	48.0	70.0	40.14	110.0	65.0	114.0	31.0	49.67	66.91	22.5	69.0	52.0
1.1.1.44	Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	11578.32	10493.01	11621.75	10618.02	10393.73	11498.09	14220.34	10749.9	13094.63	10764.74	11875.61	13574.42	14714.11	13552.41	13092.96	15339.43	14128.08	14495.24	15080.47	14589.56	14741.65	12118.52	16666.32	15851.68
1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	3584.33	3814.75	4027.4	3222.57	3034.26	4118.99	8946.74	4849.42	6896.26	5223.47	2400.84	8280.8	5696.889999999999	5332.5	4090.89	5395.0	5486.56	4625.25	5347.959999999999	5701.83	6837.38	4476.3	6831.6	7371.76
1.1.1.48	D-galactose 1-dehydrogenase	1460.0	1660.0	1563.4	2300.5	1749.0	2640.5	2776.0	1406.0	2148.0	1503.0	1338.0	2137.0	5427.0	4792.5	4036.5	4343.5	4196.0	4410.0	3056.5	3562.17	3887.5	2635.0	5040.0	3862.0
1.1.1.49	Glucose-6-phosphate dehydrogenase (NADP(+))	14083.67	12872.93	14299.9	14401.19	13383.18	14987.22	16516.34	11993.32	14794.8	12669.57	11574.580000000002	14596.92	21900.11	19682.1	18207.57	21260.26	17711.010000000002	19075.99	18141.95	18812.65	19079.4	14653.6	24660.07	20084.43
1.1.1.51	3(or 17)-beta-hydroxysteroid dehydrogenase	452.5	488.5	256.5	352.0	271.0	360.0	68.0	126.0	208.0	265.0	128.5	97.0	116.5	76.0	63.0	55.0	105.5	123.5	32.0	47.0	92.0	61.0	32.0	45.0
1.1.1.53	3-alpha(or 20-beta)-hydroxysteroid dehydrogenase	1484.0	1616.0	1679.5	1647.0	1400.67	2121.27	670.8299999999999	1074.0	1061.5	1139.0	796.0	934.0	1383.0	1625.0	1473.0	1399.0	1042.0	1210.0	1360.5	1274.0	1049.0	1021.5	2674.0	1378.5
1.1.1.56	Ribitol 2-dehydrogenase	478.0	624.5	444.5	347.0	374.5	460.0	319.5	132.0	138.0	250.0	834.0	203.0	1012.0	1268.0	676.0	914.0	918.0	1180.0	333.5	554.67	454.0	204.0	841.0	429.0
1.1.1.57	Fructuronate reductase	3341.05	3872.4	3492.56	4613.31	3687.2	4976.2	5247.4	2898.9	4045.6	3233.4	4321.66	3964.65	11335.91	10415.8	8675.74	8631.74	7778.95	9074.5	5948.26	7024.57	7569.719999999999	4582.73	8747.65	7761.33
1.1.1.58	Tagaturonate reductase	1653.57	1704.61	1756.86	1921.67	1665.89	2111.51	3953.83	3394.58	4158.5	3593.0	1906.19	4006.08	2662.75	1826.76	1828.14	2481.0	3071.82	1757.75	2418.05	3087.05	2565.96	2180.0	1894.75	2245.25
1.1.1.6	Glycerol dehydrogenase	365.21	171.0	346.5	406.43	279.89	332.35	4021.44	1111.33	2635.43	1084.37	434.87	3931.9	918.4	390.41	820.28	746.86	197.94	352.64	1264.1999999999998	2047.98	3267.47	1121.04	4463.17	3583.65
1.1.1.60	2-hydroxy-3-oxopropionate reductase	7768.6	8412.1	8146.48	9247.37	6350.23	8154.52	13865.14	6565.15	10705.23	7973.27	6609.55	11690.82	13926.64	12706.4	13899.63	10921.06	10005.17	10421.08	9922.84	12413.69	13585.22	8860.24	17581.22	13975.33
1.1.1.61	4-hydroxybutyrate dehydrogenase	2474.5	2875.5	3288.0	3343.5	2306.0	3148.5	2937.0	1713.5	2257.5	2004.0	1494.5	2317.0	4176.17	5068.5	4702.5	3515.0	3740.5	3529.0	3475.5	3773.43	3402.71	3404.0	4532.0	3917.5
1.1.1.62	17-beta-estradiol 17-dehydrogenase	56.0	102.0	22.0	79.0	31.0	55.0	36.0	35.0	43.0	19.0	18.0	20.0	35.0	37.0	23.0	22.0	16.0	15.0	17.0	23.0	21.0	14.0	7.0	25.0
1.1.1.65	Pyridoxine 4-dehydrogenase	3010.5	1844.15	3005.1	1002.9	1878.57	2546.8	7172.18	2832.32	5292.12	2648.44	1225.98	6106.73	8444.15	6922.2	5960.99	10065.9	7841.18	8265.25	6404.42	6955.79	8466.71	4735.9400000000005	10991.15	9550.99
1.1.1.67	Mannitol 2-dehydrogenase	2192.17	2389.5	2574.73	3427.07	2813.4700000000003	3902.8	3813.1	2412.5	3217.6	2610.2	2379.0	2921.8	6720.17	6076.87	5146.63	5361.67	5106.1	5468.0	4541.6	4847.47	4716.8	3720.6	5178.9	4829.9
1.1.1.69	Gluconate 5-dehydrogenase	10443.43	10080.59	11326.49	10604.19	10513.27	14273.97	10386.93	10404.25	11611.0	10863.7	9203.5	9355.3	17501.989999999998	16021.67	14816.56	16812.33	14240.17	16169.41	13377.45	16222.6	14832.66	12295.2	20043.68	16232.14
1.1.1.76	(S,S)-butanediol dehydrogenase	2553.0	2711.5	2577.9	3188.0	2279.7300000000005	3383.77	2648.5	3000.0	2814.0	3021.5	2752.5	2093.0	4539.0	4213.62	4588.78	4101.0	3230.5	3992.5	3070.0	4252.79	4223.0	2634.5	5709.0	3389.5
1.1.1.77	Lactaldehyde reductase	473.83	512.94	589.19	353.33	468.14	585.15	1518.0	633.25	1449.5	953.5	404.33	995.0	260.75	315.83	535.39	503.5	614.25	531.25	701.25	1229.0	1342.25	629.5	1418.75	1138.75
1.1.1.79	Glyoxylate reductase (NADP(+))	4039.0	4771.23	4739.0	5608.05	4065.83	5240.86	7202.4	5717.9	6309.1	5629.9	8277.970000000001	6495.23	9618.54	8453.529999999999	8143.05	7103.23	7671.92	7977.5	5878.98	7718.08	7666.129999999999	5706.4	7882.4	7255.5
1.1.1.81	Hydroxypyruvate reductase	4144.75	4883.23	4839.0	5619.3	3941.76	5269.61	7270.4	5761.9	6394.1	5703.4	8351.970000000001	6605.23	9693.54	8549.029999999999	8353.19	7254.23	7854.92	8132.5	6084.73	7888.08	7831.129999999999	5891.4	8008.4	7487.0
1.1.1.83	D-malate dehydrogenase (decarboxylating)	1718.42	2215.5	1860.15	2114.0	1337.17	1786.52	940.0	651.5	966.5	963.5	611.5	914.5	2835.5	3117.83	3172.42	2374.83	2309.0	2212.5	1911.0	2565.1000000000004	2104.71	1521.0	4172.0	2221.0
1.1.1.85	3-isopropylmalate dehydrogenase	21729.77	21500.85	20911.38	21045.56	20641.71	21460.39	23192.67	21029.32	23132.620000000003	22117.370000000003	20016.67	22758.550000000003	23640.04	22693.01	22661.24	22853.59	22136.35	21538.82	22951.050000000003	23760.4	23093.0	21973.1	23781.82	23943.51
1.1.1.86	Ketol-acid reductoisomerase (NADP(+))	17812.02	17438.35	16924.050000000003	17427.83	16775.76	17581.61	18165.07	17618.32	18220.21	17420.8	17141.239999999998	18330.95	18700.11	17938.18	18069.24	18872.59	18643.44	18231.82	18639.25	19082.4	18797.2	17321.3	19519.16	18750.14
1.1.1.87	Homoisocitrate dehydrogenase	197.0	125.0	155.0	174.0	301.0	417.0	295.0	155.5	133.5	132.5	89.0	175.0	87.0	55.0	68.5	95.0	107.0	56.0	204.0	161.5	73.0	336.5	98.0	190.0
1.1.1.88	Hydroxymethylglutaryl-CoA reductase	3824.17	4140.34	4171.33	4194.17	4028.2	3582.43	4888.5	5756.33	5342.33	5289.5	5615.0	5593.83	2071.5	2385.0	2985.17	2174.33	3655.5	1802.83	2444.83	2373.33	1840.5	3516.17	1104.5	1642.5
1.1.1.9	D-xylulose reductase	454.0	617.0	429.0	352.0	408.43	500.0	289.0	189.0	127.0	132.0	179.0	132.0	964.0	1172.0	674.64	1002.0	999.0	1208.0	301.5	401.17	401.0	205.5	643.0	313.0
1.1.1.90	Aryl-alcohol dehydrogenase	941.5	957.25	873.0	1450.5	1263.5	1683.77	356.0	685.25	703.0	459.5	664.5	321.0	1292.75	1539.33	1106.92	1762.83	1255.25	800.25	962.75	1352.5	1311.75	887.5	1979.75	1250.25
1.1.1.91	Aryl-alcohol dehydrogenase (NADP(+))	1785.0	1057.5	1845.0	608.8	1177.5	1337.8	881.8	372.83	583.9200000000001	456.1	289.67	230.65	3905.0	4039.5	2930.5	5821.0	4155.53	6021.0	3734.5	2946.0	2886.77	2212.27	2508.84	3643.11
1.1.1.93	Tartrate dehydrogenase	1718.42	2215.5	1860.15	2114.0	1337.17	1786.52	940.0	651.5	966.5	963.5	611.5	914.5	2835.5	3117.83	3172.42	2374.83	2309.0	2212.5	1911.0	2565.1000000000004	2104.71	1521.0	4172.0	2221.0
1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	19702.35	19638.21	20007.74	18572.4	18629.17	18822.24	17930.97	18916.32	19004.88	18704.1	18867.57	18693.15	20526.54	20725.01	20509.74	20344.59	19931.68	20020.82	19463.08	20138.230000000003	20056.5	19459.6	21700.16	20455.74
1.1.1.95	Phosphoglycerate dehydrogenase	39411.91	39120.94	37643.41	37822.0	38048.14	39470.1	39506.57	40371.56	40399.64	39430.47	38271.44	40354.46	39304.79	38158.77	38682.19	39633.92	40867.07	38667.9	39302.61	40269.32	38348.9	38974.47	39793.99	40015.64
1.1.2.3	L-lactate dehydrogenase (cytochrome)	7326.29	7358.95	7302.95	9513.27	8050.0	11441.68	12362.44	9068.17	11580.26	9309.87	8551.12	11481.23	14079.9	12221.78	11146.17	11144.69	10924.79	10899.07	10609.33	12568.97	13713.41	8834.130000000001	17067.67	14006.65
1.1.2.4	D-lactate dehydrogenase (cytochrome)	5411.92	6204.5	6708.7	6522.5	4921.5	6046.04	5323.0	3375.0	4342.66	4439.83	3088.5	4356.5	6249.07	7535.5	8683.5	5202.5	5942.360000000001	5768.0	6748.03	7266.17	7157.5	6831.0	9683.0	7576.5
1.1.2.6	Polyvinyl alcohol dehydrogenase (cytochrome)	2046.0	2072.75	1348.0	1484.5	940.0	1230.0	940.0	1211.25	996.5	1329.5	1188.0	900.5	379.75	420.0	729.75	303.5	845.25	508.75	488.75	344.5	231.75	766.0	105.75	167.75
1.1.2.7	Methanol dehydrogenase (cytochrome c)	70.0	48.0	29.0	66.0	32.0	90.0	12.0	56.0	20.0	62.0	38.0	40.0	32.0	30.0	42.0	4.0	13.0	16.0	54.0	28.0	32.0	22.0	16.0	42.0
1.1.2.8	Alcohol dehydrogenase (cytochrome c)	4615.15	5685.0	4071.4	3378.5	2598.37	2684.0	1663.0	1772.3	2764.0	3388.0	2070.3	2505.9	3827.5	4756.33	4567.47	3512.73	3838.5	4324.5	1729.9	2278.5	2239.5	1575.4	3860.5	1761.1999999999998
1.1.2.9	1-butanol dehydrogenase (cytochrome c)	37.0	16.0	35.0	15.0	23.0	16.0	1.0	6.0	9.0	10.0	13.0	5.0	0.0	1.0	52.0	5.0	20.0	34.0	3.0	4.0	0.0	11.0	0.0	5.0
1.1.3.12	Pyridoxine 4-oxidase	0.0	0.0	6.0	47.0	12.0	18.0	0.0	0.0	3.0	1.0	10.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.5
1.1.3.15	(S)-2-hydroxy-acid oxidase	20522.44	18823.25	17502.98	17084.41	17657.260000000002	16641.21	12722.44	9436.18	13074.84	12640.45	8194.16	13179.9	16225.06	18414.73	18637.67	19119.33	16353.2	19417.5	16137.84	15977.33	16114.53	14284.69	20521.17	18233.58
1.1.3.17	Choline oxidase	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.3.20	Long-chain-alcohol oxidase	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1.1.3.21	Glycerol-3-phosphate oxidase	473.5	432.5	194.0	203.25	162.2	168.70999999999998	163.0	122.0	295.5	354.0	134.5	267.0	40.57	79.0	58.0	44.0	104.86	86.5	340.8	100.0	73.0	31.0	37.0	52.0
1.1.3.41	Alditol oxidase	694.0	666.5	776.5	540.5	652.0	962.5	2152.0	833.0	1785.0	1157.5	433.5	1810.5	1975.57	1158.0	1328.0	1806.0	2996.86	1392.0	1928.5	1865.0	1588.0	1444.0	1258.0	1650.0
1.1.3.46	4-hydroxymandelate oxidase	772.5	669.0	530.9	448.6	431.0	344.35	2676.44	590.6700000000001	1992.76	978.87	901.34	3133.73	908.0	1081.5	637.5	1071.0	916.23	1019.0	892.91	904.16	2014.2	587.87	1840.67	2194.65
1.1.3.47	5-(hydroxymethyl)furfural oxidase	15.0	19.0	50.0	0.0	8.0	8.0	5.0	0.0	0.0	7.0	0.0	4.0	4.0	0.0	76.0	0.0	8.0	16.0	8.0	4.0	0.0	7.0	0.0	0.0
1.1.3.48	3-deoxy-alpha-D-manno-octulosonate 8-oxidase	2661.63	2672.84	2133.33	3269.91	3066.66	3039.58	2354.0	4948.0	3746.5	4248.33	5556.33	3356.83	394.0	735.3299999999999	1004.84	981.66	1166.0	733.1600000000001	576.25	960.0	796.5	1129.0	461.5	422.33
1.1.3.6	Cholesterol oxidase	2728.75	3016.0	3470.0	2100.75	1713.51	1807.5	984.0	882.6700000000001	1405.91	1401.33	851.25	1453.0	1545.25	2856.5	1846.0	1982.5	1833.58	2025.0	989.5	676.25	666.0	1961.25	1854.84	1101.91
1.1.3.8	L-gulonolactone oxidase	1861.5	2001.25	1938.5	2191.2	2452.67	3096.7	2483.54	1266.59	1793.34	1483.5700000000002	1083.67	1347.28	4919.32	4798.5	3447.25	4575.5	4143.74	4892.25	2583.24	3454.16	3742.48	2236.9	4871.42	3909.22
1.1.3.9	Galactose oxidase	63.5	48.5	13.5	7.1	24.5	7.6	7.6	6.5	3.5	10.7	7.5	11.8	11.5	9.5	31.0	1.0	0.9	3.0	10.0	0.5	2.7	25.2	1.0	1.9
1.1.5.11	1-butanol dehydrogenase (quinone)	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.5.12	D-lactate dehydrogenase (quinone)	1165.67	927.5	325.3	1412.5	577.9300000000001	322.75	818.0	257.0	627.0	514.6700000000001	294.75	638.1700000000001	355.07000000000005	441.14	305.47	307.53000000000003	265.32	367.74	1105.09	166.0	466.0	355.92999999999995	148.0	241.0
1.1.5.2	Quinoprotein glucose dehydrogenase (PQQ, quinone)	9774.0	11517.5	10754.9	10354.0	7752.860000000001	10312.75	12481.83	8152.5	14051.5	12245.0	7478.0	13048.0	13128.5	12789.5	13641.28	11448.5	13056.5	12344.5	9830.0	11361.34	12365.0	9236.0	11492.5	10746.5
1.1.5.3	Glycerol-3-phosphate dehydrogenase	25660.42	21889.370000000003	23455.98	20814.79	22806.19	22993.64	18066.98	17230.440000000002	18157.78	17999.66	16213.44	17272.92	27039.79	29296.2	25943.61	32291.19	24672.58	29447.24	27324.27	26066.94	23745.09	24254.58	28354.9	26536.99
