function	description	FCBAG1	FCBAG2	FCBAG3	FCBAG4	FCBAG5	FCBAG6	FEZAG1	FEZAG2	FEZAG3	FEZAG4	FEZAG5	FEZAG6	SCBAG1	SCBAG2	SCBAG3	SCBAG4	SCBAG5	SCBAG6	SEZAG1	SEZAG2	SEZAG3	SEZAG4	SEZAG5	SEZAG6
ko:K00122	formate dehydrogenase [EC:1.17.1.9]	2024.5	2579.5	2578.9	3028.0	2500.0	3687.0	3399.0	2022.0	2898.5	2258.0	1843.5	2605.0	4267.0	3774.33	3833.67	3314.33	3251.5	3459.0	3417.0	3826.0	3949.5	3271.0	5641.0	4164.0
ko:K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	23404.53	21000.14	17973.730000000003	20252.72	22606.26	19053.16	10401.25	8923.68	13264.25	11666.62	10090.71	11696.75	21641.11	23517.53	20861.34	23222.550000000003	17692.84	22180.98	19197.66	18773.42	17623.32	14846.73	23379.75	18755.5
ko:K00124	formate dehydrogenase iron-sulfur subunit	9258.96	8799.279999999999	6674.6900000000005	8485.89	9473.05	7183.07	4870.0	3557.52	5440.5	4779.08	4588.51	5188.5	7583.9	8641.59	7935.17	6299.6900000000005	6092.06	6349.24	5601.07	6552.5	6322.0	4260.83	8386.5	6255.18
ko:K00125	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	133.5	106.5	19.17	217.33	477.17	185.33	13.0	28.17	39.0	51.33	36.33	56.5	16.0	64.83	56.0	6.0	0.0	15.0	1.0	22.0	18.0	3.0	6.0	7.83
ko:K00126	formate dehydrogenase subunit delta [EC:1.17.1.9]	1637.5	1709.0	1795.9	2350.5	1876.17	2630.5	1432.5	1005.0	1164.5	1012.5	1566.5	1035.5	2460.0	2849.0	2286.5	2396.0	2732.0	2470.0	1671.33	2308.5	2302.0	1481.5	3028.5	2273.0
ko:K00127	formate dehydrogenase subunit gamma	4700.85	4582.78	3977.97	4520.0	3729.7	4759.0	4158.5	2769.0	4042.0	3403.1	3722.03	3768.0	6826.9	6925.61	6066.67	5571.1900000000005	5699.06	5993.74	5142.82	5205.0	5249.5	3885.83	5826.5	5136.2
ko:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	39450.86	41065.880000000005	43979.23	38931.71	36375.15	45280.6	49604.29	49850.54	51188.06	46986.490000000005	49395.04	51686.31	48277.42	47008.130000000005	45706.29	48990.15	52383.08	47284.14	45661.51	49701.86	50532.89	45994.76	56399.31	50818.31999999999
ko:K00129	aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5]	138.0	77.0	186.0	157.6	208.5	264.6	3750.940000000001	934.33	2303.43	1249.37	291.01	3575.9	249.0	139.0	110.0	219.0	318.73	271.0	1466.41	1241.8300000000002	2036.53	1017.04	1765.17	2190.15
ko:K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	7710.27	6452.4	8121.25	6840.75	6641.77	9817.57	8081.44	4402.91	6968.450000000001	4974.969999999999	5362.67	7453.43	17999.3	16539.43	15140.24	19243.09	15948.89	17834.239999999998	14086.02	15667.9	15678.53	9078.98	26733.07	16914.8
ko:K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	962.92	1058.09	1114.66	1204.92	1340.0	1460.35	1043.83	2194.75	1253.5	1410.5	1662.5	1117.5	396.99	339.17	444.25	644.5	994.11	634.58	338.2	580.3299999999999	422.25	494.0	206.75	174.75
ko:K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	437.0	239.0	347.0	322.0	414.0	294.0	421.0	344.0	286.0	119.0	191.0	110.0	1408.0	940.0	819.0	1180.0	584.0	718.0	894.0	825.0	898.0	819.0	755.0	1109.0
ko:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	20810.14	20514.89	20111.39	19721.370000000003	19665.4	19699.44	19098.370000000003	19842.39	19821.98	19854.0	20342.24	19643.05	20625.58	20393.78	20628.31	20352.52	20114.97	20083.06	20978.61	20428.46	20368.22	20034.68	20720.22	20395.91
ko:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	30586.36	31219.3	29055.370000000003	31641.17	29348.06	30259.32	29192.17	32227.79	31008.39	31692.69	37847.03	30755.83	28165.8	28741.08	27597.67	26807.1	28300.980000000003	26868.46	27561.59	28509.02	27307.82	26680.33	26814.62	26414.29
ko:K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	21409.730000000003	21003.85	23633.86	22253.64	20507.230000000003	25892.04	25154.71	26941.07	26034.06	23104.63	29048.06	25555.77	33097.36	31123.85	30478.66	33255.450000000004	28669.64	28857.81	28355.15	32333.86	33139.84	26231.93	42105.58	32871.89
ko:K00137	aminobutyraldehyde dehydrogenase [EC:1.2.1.19]	192.0	186.5	313.5	590.0	312.93	413.0	229.0	246.0	199.0	299.5	230.5	210.5	141.0	152.0	174.14	100.5	225.0	89.5	361.5	599.0	653.0	247.0	1287.0	875.5
ko:K00138	aldehyde dehydrogenase [EC:1.2.1.-]	2700.29	2864.42	2514.95	2814.44	2021.8	2385.81	2999.73	4149.59	3794.26	3838.36	5067.02	4170.23	3089.82	2629.4	2501.2200000000003	2557.86	3981.21	2120.99	4113.58	3271.4300000000003	2340.07	3327.28	2117.25	1956.25
ko:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	11074.74	10590.68	12396.45	9977.07	9582.14	12632.53	10768.97	11694.41	9954.21	9674.34	11283.49	8308.98	17249.52	16133.28	14723.27	17091.95	15631.740000000002	16963.98	16941.239999999998	15837.19	14884.25	14309.05	17778.57	15087.13
ko:K00141	benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]	136.0	178.0	243.0	380.0	259.67	310.0	146.0	257.0	172.0	310.0	205.0	186.0	98.5	93.0	209.0	123.0	197.0	77.0	74.0	78.5	53.0	117.0	39.0	34.0
ko:K00142	acyl-CoA synthetase [EC:6.2.1.-]	5.0	23.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
ko:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	18623.85	18588.43	18943.550000000003	17964.33	17281.18	18547.44	20481.91	19036.41	20235.300000000003	18817.8	18777.91	21579.38	19709.79	19417.3	19591.99	19658.59	19277.33	18964.07	18994.41	20215.18	21261.78	18727.63	21850.24	21293.98
ko:K00146	phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	2300.92	2221.0	2618.5	2923.85	2143.84	3197.56	865.4300000000001	1425.17	1320.17	1650.03	2082.83	835.3	2286.07	2559.5	2110.5	2804.0	2777.09	2321.5	1902.8	1898.5	1699.7	1695.03	3509.84	2087.23
ko:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	16799.73	16504.68	16596.38	16546.25	15830.05	16212.77	20265.75	15924.99	18901.32	16761.64	16070.579999999998	20270.06	17289.04	17609.510000000002	16667.739999999998	17471.59	17564.08	17794.32	17878.62	17728.72	19109.03	16278.14	17795.32	19845.4
ko:K00148	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	1152.0	1007.0	707.8	289.1	512.6	835.6	1578.6	674.5	1447.5	903.7	1014.0	887.8	3171.5	2665.0	2709.14	3038.0	1758.4	2251.0	1807.8	2460.5	2635.2	851.53	5721.75	2215.9
ko:K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59]	776.5	887.0	961.0	847.9300000000001	874.8299999999999	967.1	4084.44	1473.83	2569.4300000000003	1345.87	714.01	3930.4	1067.5	717.5	822.5	982.5	782.23	771.5	1423.91	1519.83	2667.53	1216.54	2008.67	3058.65
ko:K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	752.0	764.0	815.0	1149.75	709.0	1022.25	541.5	606.5	435.5	512.0	539.0	520.0	391.0	433.33	573.6700000000001	476.83	758.0	638.0	1178.0	954.0	351.0	916.5	359.0	476.0
ko:K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	1316.5	1152.5	1673.0	1975.5	1975.67	3118.0	2314.0	1412.5	1835.5	1373.0	1029.0	1712.0	3214.5	2715.5	2099.0	2660.5	2812.5	2130.0	2645.0	3033.0	2426.0	2331.0	3963.0	3255.5
ko:K00154	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	4777.26	4974.4	4695.879999999999	4104.59	3529.83	5069.0	5024.33	7436.34	5732.33	5835.16	8454.779999999999	5240.08	6764.32	5112.4	4855.33	5175.1900000000005	6150.99	5000.57	5202.76	5561.85	5231.12	4545.26	4924.5	3888.66
ko:K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	557.4200000000001	447.25	414.15	292.5	342.63	510.5	139.5	230.25	134.5	270.5	728.0	170.0	1193.75	1264.5	692.6700000000001	1463.5	649.25	772.75	846.25	643.1	442.87	449.25	1524.75	723.25
ko:K00158	pyruvate oxidase [EC:1.2.3.3]	388.42	261.5	328.25	232.25	269.47	349.0	194.0	222.0	121.5	176.0	435.0	128.0	1123.5	1107.5	554.64	1271.0	555.0	775.5	1296.0	512.1	301.12	457.25	1072.0	490.5
ko:K00161	pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]	17327.010000000002	16626.59	20063.6	15929.77	15535.21	18553.97	17553.440000000002	18822.58	17755.260000000002	16817.7	16813.870000000003	17478.23	21488.64	21708.78	21412.25	23586.86	20544.65	21113.82	22599.63	22181.08	21046.28	21479.64	26135.42	22374.06
ko:K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	17327.43	17240.59	19753.35	17676.27	16476.71	19769.91	20318.94	19765.58	19865.76	18273.7	17397.370000000003	19774.73	23340.14	22800.78	22808.5	22444.86	21935.65	20178.32	23802.96	25474.25	24782.78	22757.64	31290.42	25523.06
ko:K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	11246.1	10998.68	11271.55	9007.89	8075.929999999999	10106.79	6766.7	6326.74	7289.37	7514.9	8158.65	6132.42	10966.72	12154.1	11448.07	13332.26	12061.009999999998	14236.24	10703.26	10409.15	9112.22	8790.89	9803.4	9404.43
ko:K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	16347.420000000002	16470.77	17051.129999999997	15434.47	14281.06	16708.83	13926.03	17760.99	16084.2	17039.3	18081.65	14208.5	19931.54	18996.6	18861.99	19894.09	19452.620000000003	19079.82	17943.739999999998	18423.65	17360.97	17709.16	18482.15	17055.81
ko:K00166	2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]	5951.8	5091.4	7369.95	4650.05	4925.47	6201.91	3255.2	4427.57	3574.2	3919.8	5213.04	2785.25	8200.970000000001	8861.029999999999	7358.77	9798.73	7937.559999999999	9076.0	7286.57	7506.8	7028.1	6548.4	9517.9	7344.23
ko:K00167	2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]	4387.8	4514.9	5581.95	4710.55	4513.8	5571.41	2782.2	5286.07	3513.7	4285.8	6557.04	2734.25	4319.97	4206.03	4666.27	3415.73	3110.06	2886.0	3718.07	4646.3	4429.1	4476.4	6731.9	4408.73
ko:K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	2772.73	2414.25	1702.3200000000002	4843.58	4331.04	1978.0	770.25	452.67	868.25	830.77	495.08	812.09	239.5	744.5799999999999	826.25	231.5	191.5	484.0	393.15	335.25	415.5	345.4	197.75	324.28
ko:K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	2026.23	1588.75	1264.0	2473.25	3070.37	1375.67	215.25	283.0	481.75	478.6	365.25	408.25	132.0	503.75	638.5	129.5	65.5	296.5	149.65	201.75	176.5	333.9	80.75	205.95
ko:K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	1027.9	699.25	569.6700000000001	2181.75	2043.21	949.83	77.25	127.67	197.25	228.93	182.58	189.75	59.0	186.58	121.0	63.0	29.5	110.5	85.15	86.75	74.5	141.9	42.75	93.28
ko:K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	3040.73	2366.25	1877.67	4659.58	4679.54	2382.5	640.25	460.67	686.75	682.93	477.58	654.75	270.5	707.5799999999999	833.0	245.5	238.5	474.5	505.65	409.25	284.5	456.4	183.75	346.28
ko:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	19421.67	18244.83	16156.16	17411.379999999997	21368.78	16774.43	8397.5	12388.18	11019.5	11599.17	10572.65	9629.0	11500.07	13612.65	12906.75	13417.0	12408.36	13665.5	12314.9	11690.0	10210.5	12619.9	9187.0	10686.02
ko:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	18831.67	17683.08	15569.41	16916.129999999997	20760.53	16586.18	8287.25	12230.68	10881.75	11405.92	10435.4	9495.75	11363.57	13283.9	12067.0	13340.5	12283.36	13423.5	11988.65	11429.75	10032.0	12303.4	9118.25	10530.27
ko:K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	5810.42	5366.08	2834.57	5204.56	7713.360000000001	3264.08	1041.75	996.84	1743.25	1741.26	1215.24	1865.25	405.0	1647.24	1475.0	515.5	352.5	670.5	671.3499999999999	721.25	636.0	649.4	262.75	644.11
ko:K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	4746.92	4360.08	2248.07	4369.06	7000.860000000001	3053.58	1053.75	838.84	1473.25	1511.26	1062.24	1627.75	353.0	1371.24	1067.0	443.0	330.5	508.5	635.8499999999999	646.25	614.0	629.4	245.75	570.11
ko:K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	6670.82	6286.1900000000005	4202.43	7284.98	8539.29	5610.65	1749.75	2187.84	3000.5	2818.83	2298.49	2587.67	831.5	2325.49	1934.0	1157.5	1284.5	1057.5	2083.5	2636.5	2285.5	2299.5	2394.0	2163.16
ko:K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	5133.49	4606.1900000000005	2581.03	5300.15	6560.46	3351.48	947.75	1075.84	1901.5	1678.83	1218.49	1798.67	513.5	1679.99	1222.0	781.0	602.5	622.5	1016.5	1475.0	1528.5	947.5	1550.0	1227.16
ko:K00183	not_found	16.0	10.0	16.0	9.0	7.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0
ko:K00184	dimethyl sulfoxide reductase iron-sulfur subunit	13124.96	13497.09	11655.84	13061.07	13197.43	10293.91	9789.83	12246.09	12168.83	12885.83	11390.49	11302.17	5963.75	7276.99	8005.059999999999	5856.83	7504.75	5545.58	6811.5	7079.33	6543.25	9236.67	4521.75	5827.24
ko:K00185	dimethyl sulfoxide reductase membrane subunit	12953.41	13163.09	10271.34	11255.9	12356.33	9518.08	9474.33	11906.59	11796.33	12417.16	11052.99	11297.5	5728.25	6595.99	7142.42	5707.83	7034.25	5086.08	6420.5	6848.83	6368.25	8623.67	4502.75	5798.24
ko:K00186	2-oxoisovalerate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.7]	1391.08	1324.5	657.6700000000001	1223.58	1788.17	686.25	152.0	178.17000000000002	329.0	394.83	263.83	404.0	106.0	550.3299999999999	328.5	112.0	60.0	156.0	91.75	148.0	142.0	86.0	51.0	124.83
ko:K00187	2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7]	1139.83	1207.5	624.5	819.8299999999999	1201.83	485.17	135.5	158.0	237.0	302.5	265.0	292.0	81.0	308.5	237.5	104.0	88.0	156.0	101.5	81.5	75.0	60.5	33.0	83.5
ko:K00188	2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]	72.0	80.0	39.0	17.0	22.0	17.0	0.0	1.0	0.0	5.0	6.0	0.0	0.0	21.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0
ko:K00189	2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]	21.0	6.0	10.0	5.0	45.0	15.0	4.0	0.0	5.0	0.0	6.0	4.0	1.0	5.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	1.0
ko:K00192	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]	115.0	81.0	98.0	132.0	99.0	60.0	3.0	2.0	24.0	20.0	15.0	5.0	3.0	8.0	23.0	2.0	6.0	25.0	2.0	34.0	0.0	27.0	0.0	4.0
ko:K00193	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]	99.0	71.0	91.0	134.0	108.0	56.0	3.0	3.0	24.0	21.0	13.0	5.0	3.0	8.0	23.0	2.0	6.0	21.0	2.0	29.0	0.0	28.0	0.0	4.0
ko:K00194	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]	1617.83	1346.86	838.03	1360.16	1950.29	759.5699999999999	241.0	367.67	602.5	578.8299999999999	517.3299999999999	616.5	108.0	460.83	330.5	124.0	61.0	197.0	103.5	188.0	183.0	104.0	92.0	158.32999999999998
ko:K00195	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon	51.0	41.0	34.0	96.0	71.0	32.0	3.0	2.0	24.0	20.0	3.0	5.0	3.0	8.0	23.0	2.0	6.0	9.0	2.0	14.0	0.0	27.0	0.0	4.0
ko:K00196	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit	799.3299999999999	777.5	471.5	922.83	1226.76	453.67	119.0	160.17000000000002	247.0	204.0	181.0	224.5	45.0	185.5	118.14	65.5	23.0	64.0	70.5	71.0	122.0	37.5	38.0	56.83
ko:K00197	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]	3071.83	2730.86	1416.7	2200.49	3435.46	1418.4	499.0	613.34	966.5	935.16	935.66	991.5	179.0	853.16	494.5	220.0	106.0	324.0	178.5	299.0	348.0	192.0	142.0	266.66
ko:K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	4070.24	3698.86	2134.87	3228.73	5114.79	2104.32	631.0	834.51	1320.0	1219.99	1182.99	1373.5	238.0	1196.99	753.0	306.5	145.0	465.0	225.95	405.0	441.0	154.5	202.75	339.99
ko:K00200	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	1356.5	1733.5	1465.4	1275.0	960.0	1237.0	601.5	914.0	807.0	1035.5	899.5	655.5	1144.0	1366.5	932.5	1045.0	1171.0	1319.5	505.5	593.0	537.0	452.0	826.0	471.5
ko:K00201	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	1610.5	2037.5	1637.4	1513.0	1104.0	1318.0	562.5	1020.0	957.0	1186.5	1005.5	730.5	1150.0	1388.5	969.5	1047.0	1202.0	1329.5	517.5	602.0	553.0	467.0	830.0	466.5
ko:K00202	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]	1295.5	1688.5	1438.4	1225.0	947.0	1215.0	598.5	907.0	794.0	1029.5	885.5	652.5	1137.0	1361.5	927.5	1045.0	1168.0	1319.5	505.5	590.0	537.0	452.0	826.0	471.5
ko:K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	386.0	474.0	319.0	377.0	233.0	137.0	29.0	175.0	202.0	246.0	202.0	130.0	53.0	74.0	72.0	17.0	38.0	77.0	13.0	11.0	20.0	48.0	4.0	3.0
ko:K00205	4Fe-4S ferredoxin	141.0	71.0	36.0	139.0	139.0	59.0	1.0	4.0	19.0	19.0	18.0	7.0	3.0	14.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	9.0
ko:K00207	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	50.0	56.0	69.0	45.0	32.0	26.0	5.0	12.0	10.5	41.0	37.5	30.0	1.0	13.0	57.0	0.0	2.0	9.0	9.0	4.0	1.5	25.5	0.0	7.0
ko:K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	19442.27	20140.34	21158.78	20883.69	18519.16	22046.17	23349.02	24215.41	23436.68	22416.47	22524.17	22644.480000000003	25551.57	24324.58	24688.06	24634.66	24859.59	24398.58	22625.1	24599.17	24976.78	22857.02	26027.17	25108.35
ko:K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	2139.79	1848.46	1275.47	1237.97	901.63	590.2	650.53	753.24	719.87	1318.63	3009.93	1082.0	680.37	960.67	862.1800000000001	330.29	512.3199999999999	653.98	2372.45	673.1600000000001	391.84	981.84	206.9	229.23
ko:K00210	not_found	7476.08	8310.0	7736.83	7589.42	6509.75	7330.26	5564.5	4324.17	6115.67	6206.33	4657.08	5426.75	7271.92	7787.0	8291.58	6118.0	6800.75	6683.0	5582.83	6747.59	6637.0	6140.83	7785.5	6516.33
ko:K00211	prephenate dehydrogenase (NADP+) [EC:1.3.1.13]	65.5	137.5	110.0	167.0	116.0	37.0	29.83	14.5	51.5	123.0	35.5	54.5	79.5	79.0	173.0	26.0	50.0	53.0	24.5	25.0	32.5	100.5	2.0	9.0
ko:K00213	7-dehydrocholesterol reductase [EC:1.3.1.21]	211.0	254.0	330.0	334.0	254.0	279.0	90.0	224.0	163.0	253.0	182.0	158.0	23.0	95.0	150.0	26.0	111.0	61.0	128.0	146.0	42.0	251.0	38.0	57.0
ko:K00214	biliverdin reductase [EC:1.3.1.24]	83.5	55.0	196.5	84.1	43.5	52.6	3781.440000000001	938.83	2287.93	930.87	238.01	3748.73	123.0	22.0	20.0	73.5	42.73	85.5	945.91	1067.66	2271.7	808.04	1843.17	2643.65
ko:K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	18990.35	18870.71	18434.74	18433.4	18128.67	18591.18	17776.47	18989.99	19137.88	18777.1	18798.07	18704.15	20200.04	19756.51	19625.74	20065.09	19623.35	19483.82	19122.25	19760.730000000003	20155.0	18765.6	21291.82	20171.74
ko:K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	205.71	210.0	133.3	150.0	126.0	211.27	86.0	134.0	82.0	130.0	209.86	96.0	64.3	104.73	96.0	149.36	165.75	93.74	303.42	136.43	177.62	382.93	240.0	151.0
ko:K00217	maleylacetate reductase [EC:1.3.1.32]	154.0	234.0	241.0	260.0	150.0	277.0	201.0	144.0	103.0	111.0	87.0	138.0	19.0	67.0	180.0	10.0	118.0	78.0	103.0	119.0	15.0	138.0	86.0	5.0
ko:K00218	protochlorophyllide reductase [EC:1.3.1.33]	507.5	579.5	599.5	458.1	442.17	474.6	4159.4400000000005	1223.33	2566.4300000000003	1486.87	424.01	4028.07	1135.0	1136.5	626.0	975.5	961.73	1281.5	1188.41	1425.0	2662.36	1076.04	2484.17	2957.65
ko:K00219	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	7193.58	6635.93	4887.16	6609.12	6667.81	5317.120000000001	4614.2	3440.0	4917.62	5028.62	5562.139999999999	5370.75	4906.790000000001	5295.42	4229.35	3537.09	4365.37	4082.99	3992.49	4389.73	3956.06	3016.91	4109.65	3881.72
ko:K00220	cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	4901.17	5861.5	5898.98	6745.67	4881.17	6179.25	5003.5	4486.5	4924.0	5452.5	3746.75	4425.5	7083.17	7201.0	7684.5	5680.5	6198.0	6116.0	5348.83	6347.67	6418.0	5516.25	6441.0	5899.83
ko:K00221	alkylmercury lyase [EC:4.99.1.2]	1265.0	515.0	991.0	327.0	370.67	539.0	235.0	204.0	58.0	44.0	184.0	14.0	1501.0	1997.0	1386.0	3567.0	1370.0	2926.0	2028.0	1236.0	898.0	1307.0	931.0	1621.0
ko:K00222	Delta14-sterol reductase [EC:1.3.1.70]	104.0	154.0	185.0	112.5	95.0	20.5	53.0	59.0	104.5	136.5	81.0	106.0	8.5	24.0	95.5	10.0	39.0	38.5	27.5	27.5	14.0	64.0	18.5	32.5
ko:K00223	Delta24(24(1))-sterol reductase [EC:1.3.1.71]	328.0	388.0	617.0	489.5	502.0	682.5	73.0	420.0	222.5	415.5	428.0	146.0	32.5	158.0	278.5	50.0	183.0	111.5	217.5	215.5	36.5	351.0	35.5	54.5
ko:K00225	L-galactono-1,4-lactone dehydrogenase [EC:1.3.2.3]	10.0	0.0	0.0	42.0	2.0	0.0	0.0	18.0	0.0	4.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	6.0	32.0	0.0	0.0
ko:K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	9548.42	8670.67	7447.25	9298.58	11113.37	8933.57	6211.5	7142.84	7061.17	7306.17	7110.83	6308.0	5786.0	7349.66	6218.09	9028.16	7946.5	8692.83	7013.75	6126.0	5275.0	6190.84	4560.5	6133.49
ko:K00227	Delta7-sterol 5-desaturase [EC:1.14.19.20]	63.0	74.0	117.5	61.0	64.5	114.0	29.5	40.17	37.0	81.0	147.84	66.5	12.0	11.5	10.0	30.0	24.0	5.0	30.17	48.0	17.0	99.0	18.0	19.0
ko:K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	10197.570000000002	11018.1	10686.48	10988.09	8528.09	10193.32	14445.07	13306.81	13657.3	12728.47	14897.33	14688.95	12246.47	11341.1	11581.99	9629.59	10905.72	10035.82	11002.75	12194.65	13347.7	10821.97	11754.16	12334.56
ko:K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	1891.43	1635.7	1508.05	2339.17	2349.59	2697.33	2544.5	1318.25	1717.0	1595.0	1279.5300000000002	1626.75	777.1500000000001	1022.4	973.56	799.19	1136.31	751.8199999999999	2907.34	1759.9299999999998	1123.87	2193.43	961.75	1297.75
ko:K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	6103.92	6200.5	6971.25	5465.25	6434.67	6819.48	3879.0	5223.5	4106.33	4557.5	3685.0	3607.25	6148.139999999999	6142.5	5922.0	6325.5	7390.72	6806.5	6729.3	5673.0	4928.0	6875.17	5184.0	5304.5
ko:K00232	acyl-CoA oxidase [EC:1.3.3.6]	1586.0	1394.0	2044.5	1154.5	1647.67	2268.0	3632.5	2130.0	3367.5	2417.5	1207.5	3264.0	5615.5	4172.0	3175.5	5329.5	6259.5	5228.0	3851.0	4182.5	4159.0	3137.5	3898.0	3898.5
ko:K00234	succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	7.0
ko:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	22186.4	20832.35	21435.23	21663.74	20778.97	21084.76	19711.72	20481.82	20544.050000000003	20257.02	20074.07	20224.73	25470.04	24709.01	23485.24	27136.09	24643.35	26600.82	23766.050000000003	23529.56	23710.17	22402.77	24171.57	24414.91
